Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS,BURG  RES,BURG  OTH,ROBB  ST,ROBB  OTH,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL
1992Q3,732,7,2,15,1,7,4,0,0,7,9,6,4,0,0,9,1,30,0,95
1992Q3,733,7,3,18,3,7,11,0,1,14,22,11,4,2,1,11,3,46,1,158
1992Q3,734,7,1,14,0,5,1,0,0,1,7,2,2,0,1,2,0,21,0,57
1992Q3,735,7,0,8,5,7,8,0,0,9,10,1,2,1,1,3,1,21,0,77
1992Q3,736,7,3,9,4,9,5,0,2,10,4,3,2,1,0,3,3,24,0,82
1992Q3,737,7,4,14,11,36,4,0,2,21,22,8,6,3,2,8,1,64,0,206
1992Q3,738,7,8,9,4,6,3,0,1,19,27,2,8,2,0,9,1,47,0,146
1992Q3,739,7,8,9,1,20,6,0,2,27,28,6,2,0,2,6,1,34,0,152
1992Q3,741,7,2,8,3,12,6,1,0,5,13,2,4,0,0,10,1,26,0,93
1992Q3,742,7,4,14,3,4,0,0,1,5,13,4,0,0,2,2,2,24,0,78
1992Q3,743,7,2,9,5,8,5,1,1,16,7,1,0,0,2,4,2,23,0,86
1992Q3,745,7,3,4,5,7,7,0,0,17,10,3,2,0,0,6,1,31,0,96
1992Q3,746,7,2,9,2,9,2,2,2,17,8,1,2,0,0,2,0,23,0,81
1992Q3,747,7,5,6,7,14,12,0,0,6,8,7,3,2,1,2,0,22,0,95
1992Q3,748,7,6,3,6,19,1,0,0,8,1,2,0,0,0,5,1,15,0,67
1992Q3,749,7,3,3,0,11,1,0,0,9,5,2,0,0,0,1,0,11,0,46
1992Q3,758,7,3,1,4,10,4,0,0,19,9,1,1,0,0,1,0,14,0,67
1992Q3,759,7,0,0,0,6,0,0,0,6,0,2,2,0,1,2,1,8,0,28
1992Q3,761,7,2,14,1,4,3,0,0,10,14,3,5,0,1,9,0,27,0,93
1992Q3,762,7,4,9,2,5,0,0,0,11,6,0,2,0,2,3,0,14,0,58
1992Q3,763,7,6,4,2,5,2,0,0,16,3,4,4,0,0,5,0,13,0,64
1992Q3,764,7,13,12,3,11,6,0,1,26,13,9,3,1,1,33,4,31,0,167
1992Q3,765,7,6,6,2,3,3,0,1,10,5,3,1,1,1,12,1,13,0,68
1992Q3,766,7,6,5,4,12,5,0,0,23,6,3,2,1,0,5,1,32,0,105
1992Q3,767,7,3,5,0,12,2,0,1,28,10,3,3,2,1,0,0,30,0,100
1992Q3,768,7,1,1,1,9,5,0,0,9,7,3,0,0,1,2,0,8,0,47
1992Q3,771,7,4,6,9,11,7,1,0,17,6,5,3,0,0,6,2,35,1,113
1992Q3,772,7,3,9,3,6,1,0,1,15,4,4,7,0,0,4,1,12,0,70
1992Q3,773,7,2,6,5,9,6,0,1,21,5,2,1,0,0,0,1,14,0,73
1992Q3,774,7,2,10,0,9,5,0,2,22,10,2,6,0,1,7,0,24,0,100
1992Q3,775,7,0,17,3,6,3,0,0,6,7,2,0,1,1,2,2,6,0,56
1992Q3,776,7,4,7,1,10,5,0,0,20,6,4,3,0,1,5,1,27,1,95
1992Q3,777,7,5,8,5,16,4,1,0,19,6,2,4,1,1,3,0,18,0,93
1992Q3,778,7,1,7,2,4,1,0,2,7,2,3,0,0,0,1,0,13,0,43
1992Q3,779,7,1,8,0,9,2,0,0,14,6,0,1,1,0,4,0,23,0,69
1992Q3,781,7,8,2,0,5,2,1,0,10,2,2,0,0,0,1,0,5,0,38
1992Q3,782,7,2,12,2,12,5,1,0,29,5,3,2,0,0,3,3,18,0,97
1992Q3,783,7,2,9,0,11,4,0,1,5,1,1,0,0,0,0,0,18,0,52
1992Q3,784,7,0,3,1,4,0,0,0,15,4,9,2,0,0,3,1,15,0,57
1992Q3,785,7,0,2,2,3,2,0,0,4,2,0,1,0,0,1,0,7,0,24
1992Q3,786,7,3,2,0,8,1,0,0,7,1,0,1,1,1,3,1,8,1,38
1992Q3,787,7,2,4,1,3,2,0,0,16,7,1,2,0,0,2,2,15,0,57
1992Q3,788,7,0,4,0,6,3,1,0,8,6,1,1,1,0,3,0,9,0,43
1992Q3,789,7,2,6,0,7,0,0,1,4,2,3,1,0,0,3,0,8,0,37
1992Q3,791,7,2,9,10,14,5,0,0,31,5,5,4,0,0,7,4,19,0,115
1992Q3,793,7,0,2,0,1,1,0,0,4,1,0,1,0,0,2,0,5,0,17
1992Q3,794,7,1,5,1,13,2,0,1,11,2,4,0,0,0,2,0,6,0,48
1992Q3,795,7,3,5,8,5,11,0,0,8,3,0,5,0,0,25,1,14,1,89
1992Q3,796,7,1,13,1,3,1,0,0,1,6,1,1,0,1,6,0,6,0,41
1992Q3,797,7,0,11,5,2,2,0,0,5,0,1,1,0,0,4,2,9,1,43
1992Q3,800,8,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,5
1992Q3,801,8,0,2,0,0,1,0,0,2,3,2,2,0,0,0,2,4,0,18
1992Q3,802,8,0,5,1,0,0,0,0,2,6,0,6,0,0,8,3,4,0,35
1992Q3,803,8,0,2,1,0,1,0,0,1,0,2,2,0,0,0,2,1,0,12
1992Q3,804,8,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,7
1992Q3,805,8,1,6,1,0,0,0,0,6,6,0,6,0,0,4,1,4,0,35
1992Q3,806,8,0,7,1,2,0,0,0,2,7,4,4,0,0,4,0,3,0,34
1992Q3,807,8,0,6,1,0,1,0,0,1,2,3,4,0,0,1,0,5,0,24
1992Q3,808,8,0,21,2,0,0,1,1,3,7,2,2,0,0,1,1,7,0,48
1992Q3,809,8,0,7,1,0,0,0,0,2,3,0,13,0,0,0,0,2,0,28
1992Q3,811,8,1,5,3,0,0,0,0,1,1,3,1,0,0,0,3,2,0,20
1992Q3,812,8,0,3,2,0,1,0,0,2,0,1,2,0,0,1,4,3,0,19
1992Q3,813,8,0,4,0,2,0,0,0,2,11,4,4,0,0,2,1,8,0,38
1992Q3,814,8,0,4,0,1,0,0,1,2,2,0,2,0,0,1,4,4,0,21
1992Q3,815,8,0,4,0,0,0,0,0,2,6,4,1,0,0,3,1,12,0,33
1992Q3,816,8,1,22,0,1,0,0,0,6,39,13,8,0,1,3,7,44,0,145
1992Q3,817,8,10,5,2,5,5,0,0,2,9,2,9,4,0,25,1,9,1,89
1992Q3,818,8,0,2,0,0,0,0,0,2,5,1,3,0,0,4,0,8,0,25
1992Q3,819,8,0,1,3,3,0,0,0,1,2,0,3,0,0,0,0,3,0,16
1992Q3,821,8,1,0,0,2,0,0,0,3,13,3,2,0,0,1,1,4,0,30
1992Q3,822,8,0,4,0,0,0,0,0,0,16,2,3,0,0,6,2,6,0,39
1992Q3,823,8,1,0,2,2,0,0,0,3,13,3,1,0,0,9,9,8,0,51
1992Q3,824,8,1,9,0,0,0,0,1,1,11,2,3,0,0,2,3,5,0,38
1992Q3,825,8,0,1,2,1,0,0,0,0,7,1,3,0,0,0,3,5,0,23
1992Q3,826,8,2,5,0,0,1,0,0,0,4,1,3,0,0,0,4,6,0,26
1992Q3,827,8,2,8,1,3,5,0,0,0,20,5,10,2,0,4,6,25,1,92
1992Q3,828,8,2,6,1,2,1,0,0,2,14,3,6,0,0,1,2,13,0,53
1992Q3,829,8,0,10,1,1,0,0,0,2,13,2,3,2,0,4,1,12,0,51
1992Q3,831,8,3,25,4,4,4,0,0,3,40,11,7,0,1,6,7,47,0,162
1992Q3,832,8,2,10,2,3,4,0,0,2,16,5,2,1,1,6,4,26,0,84
1992Q3,833,8,11,22,7,12,10,0,1,12,73,7,16,1,0,21,11,92,0,296
1992Q3,834,8,1,12,6,4,0,0,0,5,13,3,6,0,1,3,6,16,1,77
1992Q3,835,8,10,11,2,6,2,0,0,2,43,7,11,0,0,12,3,40,0,149
1992Q3,836,8,1,11,3,4,0,0,0,2,27,7,8,0,0,7,4,22,0,96
1992Q3,839,8,5,2,2,1,4,0,0,1,21,7,28,0,0,29,3,9,1,113
1992Q3,841,8,5,8,1,4,1,0,0,6,21,3,7,1,0,7,4,33,0,101
1992Q3,842,8,2,11,1,4,5,0,2,5,30,5,3,1,0,10,5,41,0,125
1992Q3,847,8,1,9,3,4,2,0,2,1,10,2,8,1,0,5,3,14,0,65
1992Q3,848,8,0,0,1,2,1,0,0,2,3,3,9,0,0,3,1,4,0,29
1992Q3,849,8,6,18,3,14,2,0,0,8,10,3,3,0,3,5,6,46,0,127
1992Q3,851,8,0,7,5,3,0,0,0,6,21,3,3,1,0,7,10,9,0,75
1992Q3,852,8,4,16,2,3,7,0,0,11,31,7,4,1,2,19,5,30,0,142
1992Q3,853,8,2,20,1,2,3,0,0,10,26,4,5,1,1,13,7,22,0,117
1992Q3,854,8,0,0,0,0,0,0,0,0,7,3,3,0,0,4,1,6,0,24
1992Q3,857,8,6,10,1,10,7,0,2,3,7,6,4,0,0,7,3,19,0,85
1992Q3,858,8,3,1,0,2,2,0,0,1,5,2,2,0,0,4,0,20,0,42
1992Q3,859,8,6,10,0,16,11,0,0,20,16,8,6,1,0,11,3,38,0,146
1992Q3,881,8,15,11,6,2,3,0,0,10,28,13,14,0,1,20,8,29,0,160
1992Q3,882,8,8,4,3,1,2,0,0,5,13,6,13,0,0,11,4,20,0,90
1992Q3,883,8,3,0,1,0,1,0,0,0,10,1,3,0,0,10,1,3,0,33
1992Q3,884,8,18,9,1,2,4,0,0,5,23,14,13,3,1,95,0,33,0,221
1992Q3,885,8,2,7,3,3,6,0,0,7,10,7,10,0,0,5,3,28,0,91
1992Q3,886,8,1,6,2,3,1,0,0,1,3,1,2,0,0,1,3,13,0,37
1992Q3,887,8,0,6,1,1,2,0,0,2,10,0,3,0,0,2,3,7,0,37
1992Q3,889,8,7,11,1,25,2,0,0,43,13,9,5,11,2,32,1,28,0,190
1992Q3,891,8,1,1,0,1,1,0,0,0,3,0,2,0,0,1,0,3,0,13
1992Q3,892,8,1,2,0,0,0,1,0,1,5,2,1,0,0,2,0,15,0,30
1992Q3,893,8,0,5,1,2,2,0,0,3,4,1,3,0,0,3,1,19,0,44
1992Q3,895,8,1,1,0,4,0,0,1,3,7,1,6,0,0,2,1,10,0,37
1992Q3,896,8,0,1,1,1,3,0,0,1,0,0,0,0,0,3,0,3,0,13
1992Q3,897,8,0,3,0,2,1,0,0,7,9,0,2,0,0,4,3,20,0,51
1992Q3,898,8,4,8,1,11,8,0,2,11,14,1,6,1,1,4,8,27,0,107
1992Q3,899,8,3,6,4,4,1,0,1,14,6,5,5,0,0,2,2,5,0,58
1992Q3,900,9,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,6
1992Q3,909,9,8,33,20,16,15,2,1,54,21,10,7,2,1,25,4,73,0,292
1992Q3,917,9,1,13,5,14,1,0,2,38,10,2,5,1,1,5,5,29,0,132
1992Q3,918,9,14,9,7,9,8,1,0,31,30,5,10,5,3,72,4,53,0,261
1992Q3,919,9,0,9,0,2,7,2,2,21,10,5,4,0,0,7,2,21,0,92
1992Q3,921,9,15,7,1,2,4,0,3,14,16,7,8,0,0,10,0,34,0,121
1992Q3,923,9,2,8,8,5,5,0,3,18,12,1,2,1,0,5,2,28,0,100
1992Q3,924,9,1,3,3,4,0,0,2,15,8,3,3,0,0,1,0,11,0,54
1992Q3,925,9,8,13,4,3,4,0,1,30,8,2,4,0,0,9,1,20,0,107
1992Q3,926,9,3,11,4,4,7,0,0,7,14,3,5,0,0,3,6,18,1,86
1992Q3,927,9,1,11,1,3,4,0,0,16,17,3,4,0,0,7,4,20,0,91
1992Q3,928,9,3,3,1,2,3,0,0,5,5,1,2,0,0,4,4,11,0,44
1992Q3,929,9,0,9,3,0,3,0,0,4,3,3,0,0,0,2,0,11,0,38
1992Q3,932,9,16,13,2,4,2,0,1,15,14,3,1,0,0,5,2,39,0,117
1992Q3,934,9,2,3,1,1,1,0,0,3,3,1,4,0,0,1,1,4,0,25
1992Q3,935,9,7,10,1,1,3,0,0,16,6,6,3,1,0,7,1,23,0,85
1992Q3,936,9,12,13,15,6,8,0,3,32,30,18,7,0,0,29,6,51,1,231
1992Q3,937,9,0,7,0,3,4,0,0,18,21,2,3,0,0,10,0,16,1,85
1992Q3,938,9,2,8,0,3,3,0,1,19,10,1,5,0,1,5,0,23,0,81
1992Q3,939,9,9,0,1,4,2,0,0,2,5,0,3,0,0,18,1,18,0,63
1992Q3,941,9,6,10,2,2,2,1,0,14,13,6,2,0,2,3,1,20,0,84
1992Q3,942,9,6,14,4,5,7,1,1,18,13,4,3,2,0,5,2,34,0,119
1992Q3,944,9,4,17,5,5,4,2,2,24,23,6,6,2,2,7,2,24,1,136
1992Q3,945,9,9,26,3,11,5,1,2,26,23,6,4,2,0,13,9,42,1,183
1992Q3,946,9,1,13,5,6,3,0,1,13,17,4,6,0,2,13,3,30,1,118
1992Q3,948,9,7,13,12,4,4,0,1,24,14,13,2,2,0,11,4,30,0,141
1992Q3,949,9,3,20,2,4,2,1,3,25,17,0,4,0,0,14,0,32,1,128
1992Q3,952,9,5,10,1,4,4,0,0,19,13,2,4,0,0,4,3,21,0,90
1992Q3,955,9,1,28,8,14,5,0,1,31,27,15,5,0,0,19,3,41,0,198
1992Q3,956,9,5,22,7,4,6,0,2,17,17,4,6,1,0,13,4,23,0,131
1992Q3,957,9,4,23,15,7,4,1,3,32,24,11,6,3,1,6,7,37,1,185
1992Q3,958,9,7,24,4,9,7,1,1,23,21,10,4,1,1,16,5,16,1,151
1992Q3,961,9,2,1,0,1,0,0,1,0,28,4,6,0,0,2,0,2,0,47
1992Q3,962,9,7,4,6,3,5,1,1,8,24,3,7,0,0,7,10,33,0,119
1992Q3,963,9,4,21,4,5,1,0,0,13,32,5,3,0,2,11,6,25,0,132
1992Q3,964,9,4,16,0,1,2,0,1,11,17,2,9,0,0,14,7,19,1,104
1992Q3,965,9,0,30,10,2,3,0,1,8,18,2,3,0,0,2,14,35,0,128
1992Q3,966,9,1,2,4,3,3,0,0,9,6,3,1,0,0,3,2,25,0,62
1992Q3,968,9,4,12,2,3,2,0,1,5,6,4,3,0,0,6,5,10,0,63
1992Q3,969,9,0,2,2,3,1,0,0,14,9,5,4,0,0,9,2,34,0,85
1992Q3,971,9,5,8,0,1,2,0,0,0,13,4,4,0,0,9,0,11,0,57
1992Q3,972,9,2,18,3,2,3,0,1,1,17,5,5,0,0,7,3,27,0,94
1992Q3,973,9,1,8,3,5,4,0,0,10,23,3,15,0,1,16,1,27,2,119
1992Q3,974,9,3,5,1,6,6,0,1,6,25,7,4,1,0,7,5,37,0,114
1992Q3,975,9,1,5,1,2,2,0,0,1,9,0,0,0,0,3,4,5,0,33
1992Q3,976,9,5,19,2,5,8,0,0,8,35,8,7,1,0,36,2,32,0,168
1992Q3,979,9,1,7,1,2,3,0,0,6,13,1,3,0,0,5,4,23,0,69
1992Q3,981,9,4,5,0,3,2,0,0,1,4,3,1,0,0,2,1,6,0,32
1992Q3,983,9,4,10,0,3,2,0,0,3,17,2,3,0,1,7,0,18,0,70
1992Q3,984,9,3,5,2,1,4,0,0,1,17,0,3,0,0,7,0,9,0,52
1992Q3,986,9,6,16,2,3,3,0,2,11,28,14,5,0,0,14,7,56,0,167
1992Q3,988,9,10,16,3,3,3,0,2,6,40,5,10,0,0,8,2,52,1,161
1992Q3,989,9,0,2,0,0,0,0,0,1,4,1,0,0,0,0,0,4,0,12
1992Q3,991,9,0,10,2,0,1,0,0,1,7,0,4,0,0,1,0,3,0,29
1992Q3,993,9,0,2,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7
1992Q3,995,9,0,9,2,0,0,0,0,2,7,0,0,0,0,2,1,7,1,31
1992Q3,999,9,0,8,0,0,0,0,0,3,3,1,4,0,0,1,2,1,0,23
1992Q3,1000,10,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,5
1992Q3,1001,10,0,9,6,0,4,0,0,1,3,2,2,0,0,9,11,3,0,50
1992Q3,1002,10,0,7,2,0,1,0,0,5,4,1,0,0,0,3,8,9,0,40
1992Q3,1003,10,0,8,1,1,0,0,0,4,4,3,0,0,1,5,8,9,0,44
1992Q3,1004,10,7,10,2,8,3,0,1,21,10,4,3,0,0,5,2,20,0,96
1992Q3,1005,10,6,14,3,2,5,0,0,12,12,8,3,0,0,4,2,19,0,90
1992Q3,1006,10,0,19,7,3,5,0,0,9,6,5,2,0,1,4,6,23,0,90
1992Q3,1007,10,0,12,1,1,0,0,0,3,7,3,4,0,0,2,2,13,0,48
1992Q3,1008,10,1,12,8,2,3,0,1,15,10,4,6,0,0,7,2,5,0,76
1992Q3,1011,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1992Q3,1012,10,0,5,3,0,0,0,0,0,2,0,3,0,0,1,2,2,0,18
1992Q3,1013,10,1,7,5,0,3,0,1,6,10,3,3,0,0,5,5,13,0,62
1992Q3,1014,10,5,11,0,2,6,1,2,6,15,3,3,0,0,22,4,13,0,93
1992Q3,1015,10,6,20,2,7,3,0,1,23,21,15,6,0,0,14,1,22,0,141
1992Q3,1016,10,8,3,6,3,0,0,1,3,18,9,2,0,0,15,12,25,0,105
1992Q3,1017,10,2,4,4,1,2,0,0,6,10,2,2,0,0,1,7,23,0,64
1992Q3,1018,10,0,12,2,2,0,0,0,4,6,4,1,0,0,1,1,16,1,50
1992Q3,1019,10,4,10,1,0,1,0,0,3,2,1,1,0,0,0,2,9,0,34
1992Q3,1024,10,1,23,0,5,6,1,1,15,17,3,4,0,0,8,4,11,0,99
1992Q3,1025,10,6,16,2,5,6,1,1,28,14,6,4,0,0,18,4,36,0,147
1992Q3,1026,10,1,11,13,8,2,0,0,17,24,6,2,0,2,5,15,28,0,134
1992Q3,1027,10,5,14,9,0,1,0,1,31,16,6,5,0,0,6,13,26,0,133
1992Q3,1028,10,14,7,3,2,4,0,0,3,10,4,7,1,2,21,4,23,0,105
1992Q3,1029,10,2,6,4,2,5,0,0,2,7,2,3,0,0,6,4,11,0,54
1992Q3,1032,10,4,2,1,3,2,0,1,5,10,1,1,1,0,4,4,6,0,45
1992Q3,1033,10,2,3,3,4,5,0,0,10,5,1,3,0,0,5,1,14,0,56
1992Q3,1034,10,2,7,2,3,4,0,0,6,4,2,2,0,0,14,5,13,0,64
1992Q3,1035,10,3,15,3,1,0,0,1,11,6,1,3,0,0,6,6,14,0,70
1992Q3,1036,10,0,5,4,2,0,0,0,12,6,5,5,0,0,2,10,21,0,72
1992Q3,1037,10,7,9,1,3,1,0,2,6,7,3,10,0,0,1,0,11,0,61
1992Q3,1038,10,16,8,3,8,6,0,0,17,23,5,3,0,0,10,6,41,0,146
1992Q3,1039,10,3,6,2,0,3,0,0,3,7,7,2,0,0,3,2,16,0,54
1992Q3,1042,10,16,15,2,10,3,0,1,21,28,7,5,0,1,9,6,14,0,138
1992Q3,1043,10,1,15,3,1,4,0,1,16,25,5,6,0,1,8,3,25,0,114
1992Q3,1044,10,2,2,0,0,0,0,0,1,1,2,0,0,0,1,0,7,0,16
1992Q3,1045,10,3,4,1,1,2,0,0,1,4,7,3,0,1,10,4,9,0,50
1992Q3,1046,10,3,7,4,4,2,0,1,16,14,5,5,0,1,4,6,27,0,99
1992Q3,1047,10,3,21,1,7,2,0,0,21,13,3,4,1,0,12,5,22,0,115
1992Q3,1048,10,2,9,3,1,2,0,1,3,5,4,5,0,0,3,8,16,0,62
1992Q3,1049,10,3,3,9,3,0,0,1,1,7,2,3,0,0,4,3,10,0,49
1992Q3,1051,10,1,6,8,2,5,0,0,4,5,3,2,0,0,3,5,5,0,49
1992Q3,1052,10,1,8,5,2,4,0,0,2,8,3,1,0,1,5,12,10,0,62
1992Q3,1053,10,5,4,2,6,7,0,0,5,15,3,7,2,0,91,13,27,0,187
1992Q3,1054,10,3,11,3,2,0,0,1,6,18,5,3,0,1,5,8,14,0,80
1992Q3,1055,10,0,6,2,3,4,0,0,10,7,5,5,1,0,5,6,12,0,66
1992Q3,1056,10,2,8,2,6,2,0,0,6,14,4,2,0,0,10,2,14,0,72
1992Q3,1062,10,15,5,1,3,4,0,0,5,36,6,20,3,2,133,3,34,1,271
1992Q3,1063,10,5,5,3,2,2,0,0,4,20,3,4,0,0,15,3,20,1,87
1992Q3,1064,10,0,2,0,0,1,0,0,1,0,1,1,0,0,2,0,1,0,9
1992Q3,1065,10,3,7,3,2,4,0,1,4,11,1,3,0,0,3,1,12,0,55
1992Q3,1066,10,3,4,2,3,1,0,0,2,7,4,2,0,0,10,3,21,0,62
1992Q3,1067,10,1,9,4,1,1,1,0,12,17,6,1,0,0,6,5,24,0,88
1992Q3,1068,10,0,15,8,3,3,0,0,4,16,5,5,0,0,6,4,33,0,102
1992Q3,1069,10,2,8,3,3,2,0,0,6,28,6,3,0,2,2,2,24,0,91
1992Q3,1071,10,0,8,7,0,1,0,0,1,9,1,4,0,0,4,9,8,0,52
1992Q3,1072,10,0,0,4,2,0,0,0,1,4,0,3,0,0,0,3,3,0,20
1992Q3,1073,10,2,7,2,0,2,0,0,1,7,3,2,0,0,4,0,4,0,34
1992Q3,1074,10,3,10,7,3,4,0,2,5,17,6,7,0,0,10,9,20,0,103
1992Q3,1075,10,2,17,5,3,1,0,1,4,34,8,10,0,0,11,7,32,1,136
1992Q3,1076,10,6,11,5,3,9,0,0,6,35,12,6,2,0,7,1,40,0,143
1992Q3,1077,10,12,6,0,3,1,0,5,0,13,5,8,0,1,5,3,18,0,80
1992Q3,1078,10,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,3,0,10
1992Q3,1079,10,4,9,4,2,0,0,0,6,13,4,5,0,1,2,2,6,0,58
1992Q3,1081,10,0,4,2,0,0,0,0,2,6,2,2,0,0,2,1,6,0,27
1992Q3,1082,10,2,4,5,0,5,0,0,2,12,7,8,0,0,10,2,5,0,62
1992Q3,1083,10,8,7,0,3,8,0,0,5,11,4,8,1,1,14,1,18,0,89
1992Q3,1084,10,3,11,4,4,6,1,0,5,20,5,6,0,2,10,2,20,0,99
1992Q3,1085,10,19,4,2,1,8,0,0,6,7,5,5,0,1,5,2,14,0,79
1992Q3,1086,10,17,10,3,9,13,0,0,14,29,8,11,0,1,26,5,28,0,174
1992Q3,1087,10,2,11,3,3,4,0,0,3,14,3,5,0,0,10,3,14,0,75
1992Q3,1088,10,3,2,3,0,2,0,0,1,10,0,1,0,0,3,0,4,0,29
1992Q3,1089,10,3,9,0,2,3,0,0,5,5,2,7,0,0,10,0,5,0,51
1992Q3,1091,10,2,5,2,0,1,0,1,8,4,3,5,0,0,15,2,9,0,57
1992Q3,1092,10,1,7,1,0,0,0,1,3,8,0,6,0,0,1,1,5,0,34
1992Q3,1093,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3
1992Q3,1094,10,0,2,2,0,0,0,0,1,0,1,1,0,0,2,0,1,0,10
1992Q3,1096,10,0,6,7,0,0,0,0,4,9,5,7,0,0,0,1,6,0,45
1992Q3,1097,10,0,4,7,0,0,0,1,0,9,1,4,0,0,1,0,1,0,28
1992Q3,1098,10,0,4,0,0,0,0,1,1,1,0,4,0,0,0,0,2,0,13
1992Q3,1099,10,0,19,2,0,1,0,0,1,6,6,1,0,0,0,0,2,0,38
1992Q3,1100,11,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,3
1992Q3,1101,11,1,0,1,1,0,0,1,3,23,3,3,1,0,6,1,17,0,61
1992Q3,1102,11,4,14,4,1,1,1,0,11,6,2,3,0,0,6,4,16,0,73
1992Q3,1105,11,3,2,0,2,5,0,0,1,4,1,2,0,0,5,0,8,0,33
1992Q3,1109,11,2,6,0,0,0,0,0,8,10,4,5,0,1,5,2,15,0,58
1992Q3,1112,11,0,15,1,1,1,0,0,5,4,5,2,1,0,1,4,14,0,54
1992Q3,1113,11,6,8,3,6,3,0,0,6,8,0,3,0,1,19,1,22,0,86
1992Q3,1115,11,3,8,1,3,7,0,0,8,10,7,4,0,0,14,1,18,0,84
1992Q3,1117,11,2,9,2,7,3,2,1,14,5,4,1,1,2,7,3,14,0,77
1992Q3,1119,11,1,2,3,5,2,0,0,7,3,2,0,0,0,4,3,12,0,44
1992Q3,1122,11,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,6
1992Q3,1123,11,4,15,4,2,1,0,0,5,10,4,5,0,1,5,3,22,0,81
1992Q3,1124,11,3,2,4,10,4,1,0,33,5,5,3,0,1,23,0,29,0,123
1992Q3,1125,11,5,5,1,4,5,0,0,17,5,3,8,0,1,6,1,11,0,72
1992Q3,1126,11,0,8,1,5,2,3,0,14,9,5,1,0,0,6,1,17,0,72
1992Q3,1127,11,0,19,2,4,9,1,1,31,19,2,4,0,2,11,3,29,0,137
1992Q3,1128,11,3,12,3,3,2,0,0,10,6,0,3,0,3,11,1,28,1,86
1992Q3,1129,11,1,18,0,3,3,0,0,12,7,3,0,0,0,4,3,23,0,77
1992Q3,1132,11,2,39,4,7,2,0,0,9,27,7,5,1,0,6,3,52,0,164
1992Q3,1133,11,2,11,2,5,2,0,0,14,10,6,5,0,0,9,2,27,1,96
1992Q3,1134,11,4,7,5,10,4,2,1,10,7,4,4,1,0,15,2,25,0,101
1992Q3,1135,11,4,16,1,2,1,0,0,13,11,10,3,0,1,5,1,18,0,86
1992Q3,1136,11,0,10,1,6,4,0,0,24,16,8,4,1,2,6,0,21,0,103
1992Q3,1137,11,0,11,4,8,4,2,1,15,9,3,2,0,3,6,1,27,0,96
1992Q3,1138,11,3,8,2,8,5,2,1,12,19,1,10,0,0,6,2,30,0,109
1992Q3,1139,11,1,1,1,5,3,0,0,5,8,1,2,1,0,3,0,19,0,50
1992Q3,1141,11,7,26,5,10,2,0,0,12,24,12,4,1,0,9,2,36,1,151
1992Q3,1142,11,10,16,1,8,9,0,0,3,21,7,5,2,1,8,1,53,1,146
1992Q3,1143,11,3,27,2,7,1,0,0,3,37,9,3,0,0,12,1,41,0,146
1992Q3,1144,11,1,24,3,10,4,0,0,1,28,3,8,0,1,5,3,37,0,128
1992Q3,1145,11,1,12,1,10,8,0,0,11,18,1,8,0,1,5,1,33,0,110
1992Q3,1146,11,2,6,2,7,2,0,0,9,5,1,1,0,0,2,0,7,1,45
1992Q3,1147,11,0,8,0,2,0,0,1,13,4,4,3,0,0,4,0,6,0,45
1992Q3,1148,11,0,13,2,2,2,0,0,3,12,4,6,1,0,4,5,13,0,67
1992Q3,1149,11,1,9,1,12,2,1,0,28,18,6,2,1,1,11,0,37,0,130
1992Q3,1151,11,6,11,1,9,6,0,1,23,8,2,4,3,2,12,0,25,0,113
1992Q3,1152,11,2,11,1,5,1,0,0,12,11,3,4,0,1,5,0,29,1,86
1992Q3,1157,11,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,6
1992Q3,1158,11,0,6,4,2,0,2,0,11,5,4,1,0,0,3,3,15,0,56
1992Q3,1159,11,0,3,0,5,1,0,0,2,1,1,0,0,1,5,0,5,0,24
1992Q3,1161,11,3,7,0,6,1,1,0,11,7,5,4,1,0,1,1,22,0,70
1992Q3,1162,11,10,10,3,11,4,0,0,20,16,7,6,2,1,9,1,35,0,135
1992Q3,1171,11,10,20,3,10,7,0,0,9,25,4,2,1,0,5,2,32,0,130
1992Q3,1172,11,0,31,5,8,2,0,1,22,15,7,2,0,0,7,4,37,0,141
1992Q3,1173,11,5,19,4,18,4,0,0,20,23,6,2,0,3,13,3,39,0,159
1992Q3,1174,11,0,6,2,1,1,0,0,6,4,0,1,0,0,3,0,4,1,29
1992Q3,1175,11,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,5
