Quarter,REPORTING  DISTRICT,DIVISION,BURG  BUS,BURG  RES,BURG  OTH,ROBB  ST,ROBB  OTH,MURDER,RAPE,AGGR  ASSAULT,BURG  FROM  AUTO,THEFT  FROM  AUTO,GRAND  THEFT,THEFT  FROM  PERS,PURSE  SNATCH,OTHER  THEFT,BIKE  THEFT,AUTO  THEFT,BUNCO,TOTAL,,
1991Q4,754,7,7,10,2,15,13,1,5,24,15,9,6,0,1,22,0,47,0,177,,
1991Q4,755,7,0,1,0,5,5,0,0,14,6,0,1,1,0,6,1,5,0,45,,
1991Q4,756,7,2,1,3,18,3,0,0,8,12,3,3,0,1,5,1,18,0,78,,
1991Q4,757,7,10,14,2,32,13,0,2,22,25,10,2,0,3,53,2,38,1,229,,
1991Q4,758,7,8,16,2,21,9,0,1,10,7,2,1,0,0,7,0,13,0,97,,
1991Q4,759,7,3,17,3,12,2,0,0,13,7,1,2,1,1,4,0,25,0,91,,
1991Q4,761,7,7,12,9,16,4,0,3,20,8,3,4,1,1,5,1,31,0,125,,
1991Q4,762,7,2,6,1,8,2,0,0,18,10,2,0,0,0,4,1,14,0,68,,
1991Q4,763,7,3,8,0,8,6,1,1,20,5,6,0,1,0,5,0,16,0,80,,
1991Q4,764,7,0,16,2,8,3,2,1,26,11,4,6,0,2,7,0,29,0,117,,
1991Q4,765,7,1,2,0,11,2,0,0,8,4,1,0,0,0,2,1,13,0,45,,
1991Q4,766,7,5,10,10,14,7,1,0,18,7,2,2,1,0,14,1,20,0,112,,
1991Q4,772,7,1,10,2,14,5,0,0,29,10,1,2,1,0,2,0,18,0,95,,
1991Q4,773,7,3,4,2,8,2,0,0,10,6,4,4,0,1,4,2,11,0,61,,
1991Q4,774,7,0,8,1,6,1,0,0,19,9,1,1,0,0,4,1,17,1,69,,
1991Q4,775,7,0,4,0,1,3,1,0,6,1,0,2,0,0,3,0,9,0,30,,
1991Q4,776,7,0,2,0,4,0,0,0,7,5,0,1,0,2,5,0,11,0,37,,
1991Q4,777,7,3,7,2,12,7,1,1,15,7,3,4,1,2,1,2,12,0,80,,
1991Q4,778,7,9,6,2,8,4,0,0,15,5,2,0,0,0,4,0,9,0,64,,
1991Q4,779,7,3,10,4,2,1,0,1,5,4,2,0,0,0,6,0,8,0,46,,
1991Q4,781,7,0,1,2,1,1,0,0,15,4,3,0,0,0,2,0,7,0,36,,
1991Q4,782,7,0,8,2,8,1,1,0,29,5,1,0,0,0,3,0,21,1,80,,
1991Q4,783,7,0,2,0,4,3,0,0,4,1,1,1,0,0,3,0,4,0,23,,
1991Q4,784,7,4,9,1,7,6,0,0,15,10,8,5,0,1,9,0,24,0,99,,
1991Q4,791,7,5,7,7,8,9,0,0,8,7,3,2,1,1,29,0,23,0,110,,
1991Q4,792,7,1,1,1,0,0,1,1,0,2,1,2,0,1,1,0,5,0,17,,
1991Q4,796,7,0,11,2,4,3,0,0,5,7,1,3,1,2,4,0,24,0,67,,
1991Q4,801,8,1,15,4,2,2,0,0,2,10,1,9,0,0,3,13,8,0,70,,
1991Q4,802,8,2,0,1,1,2,0,2,3,5,1,2,0,0,2,2,8,0,31,,
1991Q4,803,8,0,8,3,0,0,0,0,0,4,0,3,0,0,2,3,7,0,30,,
1991Q4,804,8,1,3,0,0,0,0,0,1,3,2,5,0,0,1,0,3,0,19,,
1991Q4,805,8,0,7,2,2,3,0,0,2,7,0,6,0,0,3,1,2,0,35,,
1991Q4,806,8,0,11,1,0,0,0,0,0,0,1,5,0,0,3,0,1,0,22,,
1991Q4,807,8,0,14,2,0,0,0,0,2,4,1,10,0,0,5,0,3,0,41,,
1991Q4,808,8,1,12,0,0,2,0,0,0,8,0,8,0,0,3,0,5,0,39,,
1991Q4,809,8,0,2,0,0,0,0,0,3,8,0,3,0,0,1,0,4,0,21,,
1991Q4,811,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,
1991Q4,813,8,0,5,0,1,0,0,0,0,2,1,5,0,0,2,0,1,0,17,,
1991Q4,814,8,0,13,0,0,3,0,0,1,9,2,2,0,0,5,1,6,0,42,,
1991Q4,815,8,0,3,0,1,0,0,0,1,2,2,1,0,0,0,0,4,0,14,,
1991Q4,816,8,0,8,3,1,0,0,0,2,2,2,0,0,0,0,1,10,0,29,,
1991Q4,825,8,2,34,4,0,1,0,0,2,45,8,4,0,0,8,14,87,0,209,,
1991Q4,826,8,0,1,0,0,1,0,0,1,10,0,1,0,0,1,0,10,0,25,,
1991Q4,827,8,2,7,2,3,1,0,0,5,11,5,2,0,0,3,4,17,0,62,,
1991Q4,828,8,8,5,0,1,1,0,0,2,4,2,16,3,2,20,3,13,1,81,,
1991Q4,829,8,0,5,2,1,1,0,1,0,3,1,2,1,0,1,0,2,0,20,,
1991Q4,831,8,0,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,7,,
1991Q4,832,8,0,6,0,3,0,0,0,0,9,3,3,0,0,3,6,11,0,44,,
1991Q4,833,8,2,3,2,1,1,0,0,4,5,3,3,0,0,3,5,11,0,43,,
1991Q4,834,8,0,13,1,1,1,1,0,1,3,2,0,0,0,3,1,7,0,34,,
1991Q4,835,8,0,3,0,1,1,0,0,1,4,1,1,0,0,2,2,1,0,17,,
1991Q4,836,8,0,3,2,0,2,0,0,2,4,1,4,0,0,3,2,5,0,28,,
1991Q4,837,8,8,10,3,2,4,0,0,4,33,3,7,0,0,2,5,23,0,104,,
1991Q4,839,8,4,3,2,1,2,0,0,5,9,3,25,2,1,25,0,7,0,89,,
1991Q4,841,8,2,12,5,5,1,0,0,2,37,3,12,0,0,14,10,28,0,131,,
1991Q4,842,8,3,3,4,4,4,0,1,0,44,7,7,0,0,6,4,39,0,126,,
1991Q4,843,8,9,20,5,13,6,0,0,8,67,11,16,2,0,19,14,67,0,257,,
1991Q4,844,8,0,8,2,4,3,0,0,2,24,7,5,1,1,3,8,21,0,89,,
1991Q4,845,8,3,8,0,2,1,0,0,2,20,8,14,0,0,6,4,25,0,93,,
1991Q4,846,8,16,12,9,3,2,0,0,1,33,3,7,0,1,12,8,41,0,148,,
1991Q4,847,8,5,19,5,14,3,0,0,5,23,3,8,2,0,9,2,27,0,125,,
1991Q4,848,8,5,5,4,1,4,0,0,0,15,4,7,0,0,3,2,11,1,62,,
1991Q4,849,8,2,1,5,1,1,0,0,3,9,2,6,0,0,8,1,5,0,44,,
1991Q4,851,8,5,6,3,2,1,0,0,1,28,7,6,0,0,5,6,27,0,97,,
1991Q4,852,8,2,6,6,3,3,0,0,0,60,8,4,0,1,21,5,46,0,165,,
1991Q4,853,8,2,6,1,2,4,0,0,7,17,0,3,0,0,6,8,8,0,64,,
1991Q4,854,8,10,11,3,4,2,0,0,8,21,12,7,0,0,36,20,35,0,169,,
1991Q4,855,8,2,11,4,2,4,0,0,10,54,5,3,2,0,8,9,29,0,143,,
1991Q4,856,8,1,1,0,0,0,0,1,1,6,2,7,0,1,1,0,10,1,32,,
1991Q4,857,8,11,9,1,14,5,0,0,4,19,5,6,0,4,4,4,19,0,105,,
1991Q4,858,8,8,3,1,9,5,0,0,0,9,1,4,0,0,7,0,11,0,58,,
1991Q4,859,8,1,22,1,11,5,0,0,2,36,5,3,1,1,6,2,33,0,129,,
1991Q4,861,8,9,2,3,1,8,0,0,5,27,7,11,0,0,14,8,17,0,112,,
1991Q4,862,8,5,3,1,5,3,0,0,4,13,3,8,0,0,9,1,18,0,73,,
1991Q4,863,8,11,2,0,1,1,0,0,1,7,2,3,0,0,16,1,8,0,53,,
1991Q4,864,8,13,5,3,7,5,0,0,6,24,6,20,2,0,86,5,39,0,221,,
1991Q4,865,8,8,5,1,8,6,0,0,0,15,2,4,0,1,10,2,21,0,83,,
1991Q4,866,8,2,2,2,2,2,0,0,2,4,2,3,0,0,2,1,9,0,33,,
1991Q4,867,8,0,2,0,4,1,0,0,1,2,1,1,0,0,5,1,8,0,26,,
1991Q4,868,8,6,16,3,21,5,0,0,9,27,8,7,0,2,9,1,24,0,138,,
1991Q4,869,8,5,21,4,20,11,1,0,38,28,6,12,0,2,31,2,36,0,217,,
1991Q4,871,8,1,2,0,1,0,0,0,0,3,3,0,0,0,1,0,6,0,17,,
1991Q4,872,8,3,6,0,1,3,0,0,6,4,0,2,0,0,1,2,18,0,46,,
1991Q4,873,8,2,11,0,4,2,0,0,1,12,1,1,0,0,3,1,10,0,48,,
1991Q4,896,8,2,4,2,7,1,0,0,2,12,1,3,0,2,2,0,14,0,52,,
1991Q4,897,8,0,7,3,5,0,0,0,4,10,2,3,0,1,2,0,23,0,60,,
1991Q4,898,8,4,7,3,10,15,0,0,15,15,4,4,0,1,6,1,16,0,101,,
1991Q4,899,8,1,6,0,2,0,0,0,5,22,0,4,0,0,6,0,17,0,63,,
1991Q4,900,9,0,0,0,1,1,0,0,1,2,3,2,0,0,5,2,0,0,17,,
1991Q4,909,9,3,47,16,21,16,0,2,41,46,12,5,1,1,31,1,102,1,346,,
1991Q4,917,9,0,27,2,14,2,3,2,35,18,3,4,1,1,12,2,54,0,180,,
1991Q4,918,9,21,19,4,32,19,1,2,26,36,11,8,0,2,118,7,83,0,389,,
1991Q4,919,9,1,15,6,1,8,0,0,14,20,2,3,0,0,4,1,26,0,101,,
1991Q4,921,9,19,11,18,3,6,0,0,16,31,9,10,0,0,20,3,42,0,188,,
1991Q4,923,9,5,2,1,8,3,0,0,17,11,4,3,0,0,2,1,29,0,86,,
1991Q4,924,9,1,3,0,5,2,0,0,10,2,0,2,0,1,4,3,12,0,45,,
1991Q4,925,9,14,4,1,17,3,0,1,36,7,4,4,0,0,11,2,38,0,142,,
1991Q4,926,9,5,10,1,3,7,0,1,10,13,11,3,0,0,8,0,24,0,96,,
1991Q4,927,9,1,11,3,3,4,0,0,12,17,3,4,0,0,9,2,38,0,107,,
1991Q4,928,9,2,7,4,1,4,0,0,4,13,2,1,0,0,3,2,23,0,66,,
1991Q4,929,9,2,9,4,1,0,0,0,3,9,2,0,0,0,2,1,13,0,46,,
1991Q4,932,9,5,6,11,3,3,0,0,11,22,4,3,0,0,5,0,18,0,91,,
1991Q4,934,9,1,0,1,0,0,0,0,9,7,2,0,0,0,0,0,7,0,27,,
1991Q4,935,9,4,6,1,3,4,0,1,6,7,3,1,0,0,11,0,14,0,61,,
1991Q4,936,9,14,17,6,15,9,0,1,35,25,14,11,0,0,25,6,59,0,237,,
1991Q4,937,9,0,7,1,4,2,0,1,10,13,3,1,0,1,5,2,24,0,74,,
1991Q4,938,9,1,15,3,6,6,0,1,14,16,5,6,0,0,16,2,28,0,119,,
1991Q4,939,9,14,4,0,2,3,0,0,8,10,1,6,0,0,36,2,15,0,101,,
1991Q4,941,9,0,7,3,0,6,0,0,5,14,4,6,0,0,4,2,31,0,82,,
1991Q4,942,9,5,25,2,6,2,0,1,9,19,5,3,0,0,7,0,34,0,118,,
1991Q4,944,9,7,13,3,11,7,1,1,30,25,5,7,0,0,10,1,38,0,159,,
1991Q4,945,9,2,7,2,5,12,2,1,20,19,7,5,0,1,11,4,54,0,152,,
1991Q4,946,9,1,13,6,9,17,0,3,31,14,7,2,0,0,15,4,43,0,165,,
1991Q4,948,9,1,6,2,5,11,0,1,21,17,5,6,0,1,13,5,42,0,136,,
1991Q4,949,9,6,16,2,9,14,1,0,24,21,7,5,1,0,12,3,40,0,161,,
1991Q4,952,9,0,8,1,4,3,0,1,17,17,3,3,0,0,3,6,25,0,91,,
1991Q4,955,9,6,12,9,14,2,0,0,25,34,6,6,1,2,31,3,70,0,221,,
1991Q4,956,9,3,8,0,4,5,0,0,16,16,3,5,1,0,14,5,29,0,109,,
1991Q4,957,9,5,13,3,10,1,0,2,20,46,13,9,1,1,12,3,38,0,177,,
1991Q4,958,9,10,11,0,8,3,0,2,27,25,7,0,0,0,11,2,26,0,132,,
1991Q4,961,9,1,1,1,2,1,0,2,1,7,1,1,0,0,0,0,6,0,24,,
1991Q4,962,9,6,12,3,4,2,0,0,6,19,8,10,0,1,9,4,43,1,128,,
1991Q4,963,9,3,17,9,4,4,0,1,8,42,7,10,0,0,12,9,51,0,177,,
1991Q4,964,9,6,16,6,0,3,1,0,9,16,9,8,0,0,21,3,26,0,124,,
1991Q4,965,9,1,21,1,4,3,0,0,7,15,3,5,0,0,11,2,27,0,100,,
1991Q4,966,9,3,5,0,3,4,0,0,9,10,1,4,0,0,1,2,17,0,59,,
1991Q4,968,9,3,9,3,2,4,0,0,3,9,5,3,0,1,4,1,13,0,60,,
1991Q4,969,9,2,8,2,5,5,0,1,15,18,7,6,0,1,13,2,41,0,126,,
1991Q4,971,9,4,6,2,2,3,0,1,2,11,2,13,0,1,10,1,11,0,69,,
1991Q4,972,9,2,4,2,8,5,0,0,4,25,3,2,1,1,7,1,22,0,87,,
1991Q4,973,9,6,12,1,4,2,2,1,3,21,4,6,1,0,16,1,39,0,119,,
1991Q4,974,9,1,6,1,7,3,0,0,8,34,6,9,1,0,10,5,39,1,131,,
1991Q4,975,9,0,1,2,1,2,0,0,2,8,1,1,0,0,2,2,17,0,39,,
1991Q4,976,9,11,6,3,7,4,0,0,4,33,6,14,1,1,69,2,47,0,208,,
1991Q4,979,9,6,14,2,6,4,0,1,4,11,4,5,0,0,10,0,34,0,101,,
1991Q4,981,9,9,0,1,1,3,0,0,5,2,1,7,1,0,5,0,8,1,44,,
1991Q4,983,9,5,5,2,4,2,0,0,3,13,3,3,0,0,7,0,18,0,65,,
1991Q4,984,9,4,7,2,1,1,0,1,0,13,6,6,0,0,4,1,9,0,55,,
1991Q4,986,9,19,10,3,7,1,0,2,8,42,3,3,1,3,14,4,41,0,161,,
1991Q4,988,9,6,11,1,11,2,0,0,3,45,6,4,0,0,11,1,53,0,154,,
1991Q4,989,9,0,4,1,0,3,0,0,0,8,0,2,0,0,3,1,13,0,35,,
1991Q4,991,9,1,5,1,1,2,0,0,1,2,0,2,0,0,3,1,2,0,21,,
1991Q4,993,9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,,
1991Q4,995,9,0,16,2,0,1,0,0,1,9,1,2,0,0,1,0,7,0,40,,
1991Q4,999,9,0,13,5,1,0,0,0,6,6,2,6,0,1,3,2,5,0,50,,
1991Q4,1000,10,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,4,,
1991Q4,1001,10,0,15,3,0,2,0,0,4,6,4,7,0,0,3,1,10,0,55,,
1991Q4,1002,10,3,10,5,3,2,0,0,4,11,3,1,0,0,2,9,14,0,67,,
1991Q4,1003,10,1,4,0,2,2,0,0,2,5,0,2,0,0,6,1,7,0,32,,
1991Q4,1004,10,2,2,0,10,4,0,0,7,13,4,6,0,0,4,6,17,0,75,,
1991Q4,1005,10,5,10,3,3,2,0,0,7,9,2,6,0,0,7,6,15,0,75,,
1991Q4,1013,10,2,23,3,4,5,0,0,17,16,4,4,0,0,6,1,17,0,102,,
1991Q4,1014,10,0,9,5,0,1,0,0,6,6,2,2,0,0,1,5,11,0,48,,
1991Q4,1015,10,2,17,8,3,3,0,0,14,7,10,3,0,0,22,6,23,0,118,,
1991Q4,1016,10,0,21,6,4,2,0,0,6,29,6,4,1,0,7,3,36,0,125,,
1991Q4,1017,10,6,14,4,7,1,0,0,2,6,0,2,0,0,1,5,20,0,68,,
1991Q4,1018,10,2,14,5,0,0,0,0,0,3,2,2,0,1,1,1,16,0,47,,
1991Q4,1019,10,1,9,2,1,2,0,0,4,5,1,0,0,0,3,1,17,0,46,,
1991Q4,1021,10,1,13,5,1,0,0,2,8,5,2,6,0,0,11,3,13,0,70,,
1991Q4,1022,10,8,4,2,4,4,0,0,5,7,7,5,0,1,9,4,15,0,75,,
1991Q4,1023,10,10,13,3,2,6,0,0,17,22,5,7,0,1,12,1,12,1,112,,
1991Q4,1024,10,3,13,1,5,3,1,0,15,13,3,2,0,0,8,3,10,0,80,,
1991Q4,1025,10,5,18,4,5,9,0,1,25,18,6,4,0,0,18,5,25,0,143,,
1991Q4,1026,10,4,17,5,3,1,0,0,7,12,4,3,0,0,8,4,24,0,92,,
1991Q4,1027,10,1,16,3,0,1,0,1,22,30,6,3,0,2,6,3,33,0,127,,
1991Q4,1028,10,3,12,2,5,7,0,1,5,25,10,3,0,1,18,3,35,0,130,,
1991Q4,1029,10,6,28,3,3,2,0,0,3,13,2,5,0,0,5,4,24,0,98,,
1991Q4,1031,10,12,5,1,5,8,1,0,15,26,6,4,0,0,12,5,17,0,117,,
1991Q4,1032,10,1,4,2,1,3,0,0,2,6,1,1,0,0,6,2,5,0,34,,
1991Q4,1033,10,5,8,4,4,6,0,2,1,6,1,4,0,0,6,5,15,0,67,,
1991Q4,1034,10,7,5,1,1,4,0,0,4,9,5,4,0,0,31,1,12,0,84,,
1991Q4,1035,10,4,14,1,1,2,0,0,6,8,6,2,0,0,8,7,16,0,75,,
1991Q4,1036,10,3,11,2,3,3,0,0,5,16,5,3,0,0,8,5,22,0,86,,
1991Q4,1037,10,4,3,4,1,2,0,0,8,6,1,3,0,0,7,6,20,0,65,,
1991Q4,1038,10,6,16,4,4,18,1,0,8,15,8,5,0,0,15,10,20,0,130,,
1991Q4,1039,10,4,15,1,5,6,0,0,2,20,4,3,0,0,3,6,11,0,80,,
1991Q4,1041,10,0,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,8,,
1991Q4,1043,10,0,8,3,3,0,0,1,12,22,4,5,0,0,3,6,28,0,95,,
1991Q4,1044,10,1,2,1,2,0,0,0,1,2,1,0,0,0,2,1,8,0,21,,
1991Q4,1045,10,2,2,2,1,5,0,0,1,4,6,3,0,0,6,1,8,0,41,,
1991Q4,1046,10,1,12,3,4,5,0,0,6,23,10,2,0,0,5,8,20,0,99,,
1991Q4,1047,10,4,14,3,5,1,0,0,12,11,8,7,0,1,25,4,24,0,119,,
1991Q4,1048,10,0,11,2,4,1,0,0,5,10,1,3,0,0,2,1,16,0,56,,
1991Q4,1049,10,7,1,7,0,2,0,0,5,6,0,3,0,0,10,1,9,0,51,,
1991Q4,1051,10,1,11,1,4,6,0,0,3,8,3,5,0,0,2,3,8,0,55,,
1991Q4,1052,10,4,9,1,2,5,0,0,10,2,3,3,1,0,3,1,11,0,55,,
1991Q4,1053,10,2,3,5,4,4,0,0,9,22,4,15,0,0,108,8,22,0,206,,
1991Q4,1054,10,0,5,0,1,3,0,0,5,10,2,1,0,0,10,2,7,1,47,,
1991Q4,1055,10,8,23,3,9,8,0,2,7,16,5,10,0,1,17,4,21,0,134,,
1991Q4,1056,10,13,10,2,5,8,0,0,5,48,7,40,0,1,189,8,54,0,390,,
1991Q4,1065,10,3,5,5,0,2,0,0,9,34,5,6,0,0,10,2,19,0,100,,
1991Q4,1066,10,1,1,3,0,1,0,1,5,6,3,2,0,0,5,2,5,0,35,,
1991Q4,1067,10,9,15,3,11,13,0,1,17,47,12,15,2,0,17,6,71,0,239,,
1991Q4,1068,10,1,15,3,2,2,0,1,6,26,7,2,0,0,4,1,37,0,107,,
1991Q4,1069,10,2,11,3,4,2,0,0,4,23,4,7,0,0,4,3,35,0,102,,
1991Q4,1071,10,0,2,3,0,2,0,0,1,10,1,4,0,0,1,1,5,0,30,,
1991Q4,1072,10,0,8,1,1,0,0,0,0,7,0,4,0,0,1,0,5,0,27,,
1991Q4,1074,10,11,10,1,2,1,0,1,12,14,6,3,0,0,6,1,18,0,86,,
1991Q4,1075,10,4,39,5,3,2,0,0,8,42,2,14,0,0,10,7,29,0,165,,
1991Q4,1076,10,7,6,1,0,8,0,0,7,32,5,4,1,1,6,7,36,0,121,,
1991Q4,1077,10,26,2,3,0,1,0,2,1,2,4,3,0,1,8,2,17,0,72,,
1991Q4,1078,10,0,3,1,0,1,0,0,1,0,0,2,0,0,1,0,6,0,15,,
1991Q4,1079,10,3,3,2,0,0,1,0,2,17,0,3,0,1,5,3,3,0,43,,
1991Q4,1081,10,0,4,1,1,1,0,0,0,10,1,1,0,0,1,1,6,0,27,,
1991Q4,1082,10,7,3,1,0,1,0,0,5,5,0,0,0,0,4,0,5,0,31,,
1991Q4,1083,10,7,14,7,7,8,0,0,6,18,3,11,0,0,11,11,13,0,116,,
1991Q4,1084,10,3,7,19,8,4,0,1,11,10,8,8,6,1,22,1,15,0,124,,
1991Q4,1085,10,9,6,1,4,4,0,0,9,7,3,6,0,0,7,2,11,0,69,,
1991Q4,1086,10,17,8,4,8,12,0,0,16,34,9,7,0,1,16,2,21,0,155,,
1991Q4,1087,10,9,6,3,3,3,0,1,5,6,2,4,0,1,5,4,9,0,61,,
1991Q4,1088,10,11,0,0,0,4,0,0,0,3,3,3,0,0,4,0,2,0,30,,
1991Q4,1089,10,2,3,1,0,0,0,0,1,8,1,4,0,0,8,1,7,0,36,,
1991Q4,1091,10,0,11,2,2,2,0,0,3,13,0,6,0,1,8,2,3,0,53,,
1991Q4,1092,10,1,7,2,1,1,0,0,2,10,4,6,0,0,6,1,12,0,53,,
1991Q4,1093,10,0,1,1,1,0,0,0,1,2,2,5,0,0,1,4,2,0,20,,
1991Q4,1094,10,0,4,4,0,0,0,0,2,0,0,2,0,0,0,2,4,1,19,,
1991Q4,1096,10,0,5,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,10,,
1991Q4,1097,10,0,8,0,1,0,0,0,0,4,3,1,0,0,2,0,4,0,23,,
1991Q4,1098,10,0,10,0,0,0,0,0,2,0,1,2,0,0,1,1,0,0,17,,
1991Q4,1099,10,0,7,1,1,1,0,0,3,8,1,3,0,0,3,0,7,0,35,,
1991Q4,1100,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,
1991Q4,1101,11,1,1,1,0,0,0,3,1,27,6,3,0,0,1,0,11,0,55,,
1991Q4,1102,11,5,11,4,0,2,0,1,13,9,5,5,0,0,5,1,17,0,78,,
1991Q4,1105,11,3,9,2,3,3,0,0,4,8,4,2,0,0,5,2,11,0,56,,
1991Q4,1109,11,3,12,1,0,1,0,1,3,5,4,0,0,0,2,0,11,0,43,,
1991Q4,1113,11,1,11,2,0,3,0,0,5,13,3,7,5,0,15,0,24,0,89,,
1991Q4,1115,11,2,4,2,2,6,0,0,13,17,5,3,0,0,6,4,21,0,85,,
1991Q4,1117,11,2,13,5,2,2,0,0,18,14,6,3,0,0,4,1,20,1,91,,
1991Q4,1119,11,0,10,0,2,0,0,0,10,9,4,3,0,0,2,1,19,0,60,,
1991Q4,1121,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,,
1991Q4,1122,11,3,11,7,7,2,0,0,3,2,1,4,0,0,5,10,12,1,68,,
1991Q4,1123,11,0,14,1,1,1,1,0,3,6,1,4,0,0,1,1,15,0,49,,
1991Q4,1125,11,3,13,3,4,3,0,0,9,8,4,2,1,0,7,3,15,0,75,,
1991Q4,1126,11,1,12,2,4,1,0,0,8,16,3,0,0,0,3,2,16,0,68,,
1991Q4,1127,11,3,30,7,4,1,0,1,19,21,8,3,0,0,4,2,25,0,128,,
1991Q4,1128,11,2,12,3,5,2,0,0,6,5,8,2,0,0,15,0,12,0,72,,
1991Q4,1129,11,0,12,3,2,4,0,1,7,24,9,4,0,0,3,1,21,1,92,,
1991Q4,1132,11,1,26,19,3,5,0,1,9,27,10,7,0,0,10,4,48,0,170,,
1991Q4,1133,11,3,17,6,2,1,1,0,14,6,4,1,0,1,10,2,30,0,98,,
1991Q4,1134,11,18,15,13,17,7,3,0,25,12,12,4,0,3,62,3,54,0,248,,
1991Q4,1135,11,8,11,5,3,1,1,0,14,3,6,3,0,0,8,3,15,0,81,,
1991Q4,1136,11,1,12,1,4,6,0,0,6,15,6,1,0,0,12,4,18,0,86,,
1991Q4,1137,11,0,12,5,4,1,0,0,13,7,4,1,0,0,2,2,27,1,79,,
1991Q4,1138,11,7,30,2,6,6,1,1,19,21,6,2,0,0,2,0,26,0,129,,
1991Q4,1139,11,2,15,2,5,2,0,0,7,7,3,2,0,1,3,1,9,0,59,,
1991Q4,1151,11,4,21,4,4,5,0,0,6,21,7,2,1,0,11,4,36,0,126,,
1991Q4,1152,11,9,9,4,14,9,0,0,10,24,8,8,0,2,4,2,52,1,156,,
1991Q4,1153,11,1,24,31,14,4,0,1,6,30,9,7,0,1,13,9,65,0,215,,
1991Q4,1154,11,2,22,19,10,4,0,1,6,34,4,1,0,3,4,6,40,1,157,,
1991Q4,1155,11,3,22,4,9,3,0,1,9,18,8,3,0,0,11,3,29,1,124,,
1991Q4,1156,11,2,8,1,2,0,0,0,11,4,0,1,0,0,0,2,13,0,44,,
1991Q4,1157,11,2,9,4,2,3,0,0,9,3,7,3,0,0,1,1,11,1,56,,
1991Q4,1158,11,2,21,8,6,0,0,0,8,12,6,3,0,0,6,2,22,0,96,,
1991Q4,1159,11,4,17,5,8,1,0,1,35,3,5,1,0,0,10,1,22,0,113,,
1991Q4,1161,11,6,7,9,5,11,1,0,18,20,4,4,1,2,27,0,42,1,158,,
1991Q4,1162,11,3,10,3,6,3,0,0,6,11,3,3,2,0,6,0,33,0,89,,
1991Q4,1168,11,1,10,1,1,0,1,0,3,2,3,0,0,0,2,0,19,0,43,,
1991Q4,1169,11,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,7,,
1991Q4,1171,11,4,11,5,7,0,0,0,8,8,2,0,0,2,5,3,24,0,79,,
1991Q4,1172,11,4,7,0,19,10,1,0,15,15,6,3,0,2,15,1,35,0,133,,
1991Q4,1173,11,1,5,6,18,2,0,0,10,25,4,1,0,1,2,1,52,0,128,,
1991Q4,1174,11,3,8,2,9,3,0,1,11,12,4,2,1,1,7,0,19,1,84,,
1991Q4,1175,11,4,8,5,17,3,0,0,16,21,5,1,1,3,29,1,39,0,153,,
1991Q4,1176,11,0,8,1,0,0,0,0,2,1,1,0,0,0,0,1,4,0,18,,
1991Q4,1177,11,1,3,3,1,1,0,0,10,2,3,3,0,0,2,0,15,0,44,,
1991Q4,1178,11,2,11,5,6,3,0,0,28,3,3,1,0,0,6,0,20,20,108,,
1991Q4,1179,11,1,4,8,3,0,0,1,7,3,2,0,1,0,4,0,4,0,38,,
1991Q4,1184,11,4,3,2,17,5,0,0,7,2,1,5,0,2,5,0,15,0,68,,
1991Q4,1186,11,1,1,4,6,0,0,1,9,7,2,2,0,0,9,2,5,12,61,,
1991Q4,1187,11,0,0,2,1,0,0,0,0,2,0,0,0,0,1,0,0,0,6,,
1991Q4,1188,11,0,0,2,0,0,0,0,3,0,1,0,0,0,0,0,2,0,8,,
1991Q4,1189,11,1,1,1,1,0,0,0,5,2,0,1,0,0,1,0,6,0,19,,
1991Q4,1196,11,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,,
1991Q4,1197,11,0,10,0,19,6,0,0,11,28,5,2,0,2,0,0,30,0,113,,
1991Q4,1198,11,0,1,0,2,0,0,0,1,4,1,0,1,0,1,0,3,0,14,,
1991Q4,1199,11,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,6,,
1991Q4,1200,12,0,0,0,2,0,0,0,3,2,1,1,1,0,3,0,0,0,13,,
1991Q4,1201,12,3,8,4,16,15,0,2,51,8,9,4,1,0,6,0,28,0,155,,
1991Q4,1203,12,5,20,5,34,13,2,1,34,5,18,4,0,2,8,1,46,0,198,,
1991Q4,1204,12,3,9,9,21,7,0,3,25,7,5,4,0,1,8,3,14,0,119,,
1991Q4,1205,12,1,10,2,8,9,0,1,13,3,1,2,0,0,4,2,22,0,78,,
1991Q4,1208,12,9,14,5,32,14,1,6,51,25,9,4,1,0,7,1,39,0,218,,
1991Q4,1209,12,0,3,0,7,5,0,0,8,7,0,1,1,0,2,0,12,0,46,,
1991Q4,1211,12,6,11,2,21,3,2,1,34,13,7,3,0,4,3,0,28,0,138,,
