QUARTER,REPORTING DISTRICT,DIVISION,BURG BUS-,BURG RES-,BURG OTH-,ROBB ST-,ROBB OTH-,MURD- ER,RAPE,AGGR ASSA- ULT,BURG “FROM AUTO,THEFT FROM AUTO,GRAND THEFT,THEFT FROM PERS,PURSE SNAT- CH,OTHER THEFT,BIKETHEFT,AUTO THEFT,BUNCO,TOTAL
2005Q4,1691,16,1,5,0,0,0,0,0,1,3,6,2,0,1,2,0,4,0,25
2005Q4,1692,16,0,0,0,1,1,0,0,0,3,0,2,0,0,0,0,3,0,10
2005Q4,1693,16,1,3,2,2,1,0,0,5,4,6,2,0,0,3,0,3,0,32
2005Q4,1694,16,0,3,0,0,0,0,0,2,4,3,0,0,0,0,0,0,0,12
2005Q4,1695,16,3,0,0,0,0,0,0,1,0,2,3,0,0,3,0,2,0,14
2005Q4,1696,16,0,1,1,0,0,0,0,1,6,4,2,0,0,2,0,8,0,25
2005Q4,1697,16,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3
2005Q4,1701,17,1,1,1,0,0,0,1,2,9,2,6,0,0,5,0,4,0,32
2005Q4,1702,17,1,10,1,0,0,0,0,0,3,2,0,1,0,1,0,0,0,19
2005Q4,1703,17,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,5
2005Q4,1704,17,0,6,1,0,0,0,0,1,1,1,0,0,0,2,0,2,0,14
2005Q4,1705,17,0,2,0,0,0,0,0,3,6,1,2,0,0,0,0,5,0,19
2005Q4,1706,17,0,4,1,1,0,0,0,0,3,5,2,0,0,1,0,1,0,18
2005Q4,1707,17,0,2,0,1,0,0,0,1,2,1,1,0,0,3,0,4,0,15
2005Q4,1713,17,0,2,0,1,0,0,0,0,4,0,0,0,0,2,0,0,0,9
2005Q4,1714,17,0,5,0,0,0,0,0,1,4,3,4,0,0,2,0,1,0,20
2005Q4,1715,17,0,4,0,0,0,0,0,0,2,3,1,0,0,2,0,2,0,14
2005Q4,1716,17,1,1,1,0,1,0,0,0,3,1,2,0,0,9,0,2,0,21
2005Q4,1721,17,0,3,1,0,0,0,0,1,4,0,5,0,0,1,0,3,0,18
2005Q4,1722,17,0,4,1,1,0,0,0,2,4,2,3,0,0,2,0,6,0,25
2005Q4,1723,17,3,3,3,0,0,0,0,0,7,3,4,0,0,2,0,5,1,31
2005Q4,1724,17,0,2,1,1,1,0,0,0,3,5,0,0,0,1,0,0,0,14
2005Q4,1725,17,0,6,2,0,0,1,0,0,3,4,1,0,0,3,0,2,0,22
2005Q4,1726,17,7,2,0,1,0,0,0,0,6,0,3,0,0,8,0,5,0,32
2005Q4,1727,17,2,5,2,2,3,0,0,0,3,1,5,0,0,9,0,10,0,42
2005Q4,1728,17,0,5,1,1,0,0,0,1,4,1,3,0,0,7,0,2,0,25
2005Q4,1731,17,0,7,0,0,0,0,0,6,11,5,0,0,0,4,0,3,0,36
2005Q4,1732,17,1,2,0,0,1,0,0,2,7,3,5,0,0,4,0,12,0,37
2005Q4,1733,17,0,4,1,1,1,0,1,0,4,5,2,0,0,2,0,5,0,26
2005Q4,1734,17,0,4,0,0,0,0,0,0,3,3,3,0,0,0,0,1,0,14
2005Q4,1735,17,0,0,1,0,0,0,0,0,3,1,0,0,0,2,0,0,0,7
2005Q4,1736,17,2,3,0,0,0,0,0,0,1,1,6,0,0,1,0,2,0,16
2005Q4,1737,17,5,4,4,1,3,0,0,7,25,6,7,1,0,13,0,5,0,81
2005Q4,1738,17,0,5,0,2,0,0,0,0,12,2,4,0,0,1,0,7,0,33
2005Q4,1744,17,1,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,7
2005Q4,1745,17,0,6,0,0,0,0,0,2,6,1,1,0,0,3,0,2,0,21
2005Q4,1746,17,0,1,1,1,0,0,1,0,3,0,0,0,0,2,0,1,0,10
2005Q4,1747,17,2,4,1,1,0,0,1,4,5,1,2,0,0,2,0,2,0,25
2005Q4,1751,17,4,2,1,1,2,0,0,3,6,1,8,0,0,3,0,9,0,40
2005Q4,1752,17,4,1,1,0,1,0,0,4,6,4,7,0,0,4,0,6,0,38
2005Q4,1753,17,0,1,0,0,0,0,0,1,1,3,0,0,0,2,0,4,0,12
2005Q4,1754,17,11,4,2,2,1,0,0,4,9,6,21,2,0,27,0,16,1,106
2005Q4,1755,17,0,5,0,0,0,0,0,3,1,1,0,0,0,4,0,3,0,17
2005Q4,1756,17,0,7,0,0,0,0,1,0,7,2,3,0,0,4,0,4,0,28
2005Q4,1757,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2005Q4,1758,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2005Q4,1762,17,0,0,3,0,0,0,1,0,5,2,1,0,0,4,0,3,0,19
2005Q4,1763,17,0,1,1,1,0,0,0,1,3,0,0,0,0,2,0,1,0,10
2005Q4,1764,17,0,6,0,2,0,0,0,0,2,3,2,0,0,2,0,1,0,18
2005Q4,1771,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3
2005Q4,1772,17,0,1,0,1,0,0,0,0,6,3,4,0,0,1,0,7,0,23
2005Q4,1773,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2
2005Q4,1774,17,2,5,0,7,2,0,2,2,12,4,5,0,0,5,0,19,0,65
2005Q4,1775,17,3,3,1,0,1,0,0,5,3,0,8,0,0,25,0,9,0,58
2005Q4,1776,17,0,1,2,0,0,0,0,0,4,0,2,0,0,4,0,1,0,14
2005Q4,1777,17,2,6,0,3,1,0,1,7,7,2,7,0,0,5,0,5,0,46
2005Q4,1778,17,1,3,0,0,1,0,0,0,9,2,3,0,0,1,0,3,0,23
2005Q4,1781,17,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,3,0,8
2005Q4,1782,17,1,5,0,0,0,0,0,4,4,1,4,0,0,2,0,3,0,24
2005Q4,1783,17,1,4,1,1,2,0,0,0,3,1,1,0,0,0,0,10,0,24
2005Q4,1784,17,1,2,0,0,2,0,0,1,3,4,1,0,0,4,0,7,0,25
2005Q4,1785,17,1,7,1,2,0,0,0,4,5,4,3,0,0,5,0,12,0,44
2005Q4,1786,17,1,5,0,4,1,0,0,3,2,4,1,0,0,2,0,8,0,31
2005Q4,1787,17,2,5,5,0,0,0,0,5,1,2,1,0,0,4,0,7,0,32
2005Q4,1788,17,5,12,0,6,4,0,0,5,3,3,3,0,0,6,0,7,0,54
2005Q4,1791,17,2,1,2,1,0,0,2,2,5,2,5,0,0,1,0,8,0,31
2005Q4,1792,17,0,2,0,2,0,0,0,0,3,0,3,0,0,11,0,0,0,21
2005Q4,1793,17,2,3,2,1,0,0,0,0,5,1,0,0,0,1,0,5,0,20
2005Q4,1801,18,0,15,1,7,6,0,2,14,11,3,5,0,1,11,0,20,0,96
2005Q4,1802,18,1,14,0,12,3,0,1,17,6,14,4,0,2,6,0,18,0,98
2005Q4,1803,18,1,12,0,3,1,0,2,8,8,7,0,0,0,6,0,4,0,52
2005Q4,1804,18,1,6,1,9,4,0,0,4,4,4,1,0,0,2,0,8,0,44
2005Q4,1821,18,2,17,0,11,4,0,0,17,5,1,2,0,1,6,0,15,0,81
2005Q4,1822,18,2,19,2,15,10,2,0,12,10,5,8,0,0,8,0,13,0,106
2005Q4,1823,18,2,7,1,7,2,0,2,6,4,3,2,0,0,7,0,11,0,54
2005Q4,1824,18,3,14,0,5,3,1,0,9,6,4,2,0,0,2,0,11,0,60
2005Q4,1826,18,0,16,3,12,1,0,0,11,3,4,2,0,0,12,0,9,0,73
2005Q4,1827,18,2,6,2,7,2,0,0,9,6,4,1,0,0,1,0,14,0,54
2005Q4,1829,18,0,25,1,19,7,1,2,8,7,2,2,1,0,2,0,6,0,83
2005Q4,1834,18,0,3,0,5,1,0,1,14,1,3,3,0,0,5,0,6,0,42
2005Q4,1835,18,0,2,1,2,1,0,0,3,1,0,0,0,0,0,0,3,0,13
2005Q4,1836,18,0,5,1,6,0,0,0,7,2,0,2,0,0,0,0,5,0,28
2005Q4,1837,18,1,3,1,12,3,0,1,8,5,2,1,1,0,3,0,8,0,49
2005Q4,1838,18,0,2,0,3,2,0,2,5,3,1,1,1,0,3,0,8,0,31
2005Q4,1839,18,0,5,2,2,1,0,0,5,2,0,3,0,0,0,0,4,0,24
2005Q4,1841,18,0,16,0,10,7,0,2,9,5,4,3,0,0,4,0,14,0,74
2005Q4,1842,18,0,32,6,16,4,0,0,36,5,11,3,0,2,8,0,19,0,142
2005Q4,1844,18,0,12,4,5,2,0,2,19,5,5,3,0,0,7,0,10,0,74
2005Q4,1846,18,0,8,2,6,4,1,0,8,3,2,1,1,0,5,0,4,0,45
2005Q4,1849,18,0,4,0,9,4,2,1,26,8,2,0,0,1,3,0,8,0,68
2005Q4,1861,18,0,4,0,7,1,0,0,6,1,2,0,0,0,2,0,5,0,28
2005Q4,1862,18,0,10,1,3,2,1,1,11,1,3,2,0,0,1,0,6,0,42
2005Q4,1863,18,1,4,0,7,6,0,0,10,2,4,2,1,0,2,0,9,0,48
2005Q4,1864,18,1,2,1,7,3,0,0,8,1,5,3,0,0,2,0,6,0,39
2005Q4,1871,18,1,20,1,8,9,1,3,27,11,4,3,0,0,7,0,25,0,120
2005Q4,1881,18,1,3,1,4,2,1,1,9,12,5,1,1,0,1,0,27,0,69
2005Q4,1901,19,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,6
2005Q4,1902,19,2,1,1,3,3,0,1,3,6,1,3,0,0,1,0,13,0,38
2005Q4,1903,19,0,0,0,0,0,0,0,0,0,1,3,1,0,6,0,1,0,12
2005Q4,1904,19,0,2,0,1,0,0,0,1,1,0,0,0,0,1,0,4,0,10
2005Q4,1905,19,1,0,0,0,1,0,0,1,1,4,1,0,0,0,0,6,0,15
2005Q4,1906,19,0,3,0,1,2,0,0,2,1,1,0,0,0,4,0,3,0,17
2005Q4,1907,19,5,1,1,4,6,1,0,8,10,4,4,1,0,5,0,22,0,72
2005Q4,1908,19,0,2,1,1,1,0,0,2,4,3,2,0,0,1,0,4,0,21
2005Q4,1909,19,0,5,0,0,0,0,1,0,3,2,3,0,0,2,0,4,0,20
2005Q4,1911,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2005Q4,1912,19,0,2,0,1,0,0,0,0,1,3,2,0,0,2,0,4,0,15
2005Q4,1913,19,0,1,0,0,1,0,1,4,1,3,0,0,0,2,0,11,0,24
2005Q4,1914,19,0,2,0,0,0,0,0,0,2,2,2,0,0,3,0,9,0,20
2005Q4,1916,19,0,3,1,0,0,0,0,5,2,0,3,0,0,3,0,9,0,26
2005Q4,1917,19,1,2,1,2,0,0,0,0,2,0,1,0,0,4,0,5,1,19
2005Q4,1918,19,1,6,1,1,1,0,1,7,5,2,6,0,0,7,0,9,0,47
2005Q4,1921,19,1,7,2,1,0,0,0,0,11,5,3,0,0,4,0,7,0,41
2005Q4,1922,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
2005Q4,1923,19,2,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,7
2005Q4,1924,19,1,1,2,1,0,0,0,7,1,2,3,0,0,2,0,3,0,23
2005Q4,1929,19,2,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,0,7
2005Q4,1931,19,2,1,1,0,2,0,0,3,0,0,0,0,0,4,0,2,0,15
2005Q4,1932,19,0,8,1,0,0,0,0,0,4,1,1,0,0,1,0,5,0,21
2005Q4,1933,19,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
2005Q4,1934,19,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3
2005Q4,1935,19,1,1,1,1,0,1,0,1,1,2,2,0,0,3,0,0,0,14
2005Q4,1936,19,1,2,0,1,0,0,0,5,0,1,1,0,0,1,0,4,0,16
2005Q4,1941,19,1,1,2,0,0,0,0,1,2,1,2,0,0,2,0,2,0,14
2005Q4,1942,19,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,8
2005Q4,1943,19,0,1,0,1,0,0,0,1,1,3,0,0,0,2,0,2,0,11
2005Q4,1944,19,0,4,2,1,0,0,0,5,2,2,3,0,0,2,0,2,0,23
2005Q4,1951,19,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,3,0,8
2005Q4,1953,19,0,2,0,1,0,0,0,0,4,1,1,0,0,0,0,3,0,12
2005Q4,1961,19,2,7,0,1,0,0,0,0,4,6,0,0,0,4,0,8,0,32
2005Q4,1962,19,0,1,0,1,1,0,0,2,2,1,1,0,0,4,0,4,1,18
2005Q4,1963,19,3,7,0,3,0,0,0,3,9,5,2,0,0,7,0,12,1,52
2005Q4,1964,19,0,2,0,1,0,0,0,0,4,0,0,0,0,3,0,2,1,13
2005Q4,1971,19,0,7,0,0,0,0,0,3,1,0,2,0,0,1,0,2,0,16
2005Q4,1972,19,0,0,0,0,0,0,2,0,0,3,2,0,0,0,0,4,0,11
2005Q4,1973,19,1,3,0,1,1,0,0,0,2,1,1,0,0,5,0,2,0,17
2005Q4,1974,19,0,5,0,0,0,0,1,0,1,2,0,0,0,0,0,2,0,11
2005Q4,1981,19,0,13,0,1,0,0,0,2,2,3,1,0,0,2,0,7,0,31
2005Q4,1983,19,0,4,1,0,1,0,0,2,5,1,3,0,0,5,0,1,0,23
2005Q4,1984,19,0,1,0,1,0,0,1,4,1,4,1,0,0,0,0,11,0,24
2005Q4,1985,19,2,8,0,2,1,0,1,11,6,5,5,0,0,9,0,12,0,62
2005Q4,1986,19,2,10,0,6,2,0,1,15,10,8,8,0,0,7,0,32,1,102
2005Q4,1987,19,0,3,0,3,0,0,0,3,3,2,2,0,0,1,0,13,0,30
2005Q4,1991,19,5,7,0,1,1,0,0,2,2,1,3,0,0,1,0,4,0,27
2005Q4,1992,19,1,4,2,1,0,1,0,4,2,6,0,0,0,2,0,2,0,25
2005Q4,1993,19,0,1,0,1,0,0,1,3,2,4,0,0,0,2,0,2,0,16
2005Q4,1994,19,2,3,1,4,3,0,1,15,9,8,4,0,0,6,0,15,0,71
2005Q4,1995,19,2,13,1,5,2,2,1,13,6,6,5,0,0,4,0,22,0,82
2005Q4,1996,19,1,5,0,5,1,0,1,2,10,2,3,0,0,3,0,20,0,53
2005Q4,1997,19,10,3,2,13,4,2,3,6,5,5,8,0,1,24,0,23,1,110
2005Q4,1998,19,0,8,3,1,1,0,0,5,7,4,3,0,0,4,0,17,0,53
2005Q4,9901,99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2
2005Q4,9902,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2005Q4,9904,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,7
2005Q4,9905,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3
2005Q4,9906,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2005Q4,9907,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2005Q4,9910,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2005Q4,9911,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3
2005Q4,9912,99,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,5
2005Q4,9913,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,4
2005Q4,9914,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2005Q4,9915,99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3
2005Q4,9916,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,5
2005Q4,9917,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2005Q4,9918,99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,3
2005Q4,9919,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2005Q4,9999,99,0,2,0,4,2,0,10,17,13,4,33,3,0,32,0,6,0,126
