rd,year,Q,AGG,BTFV,BURG,GTA,GTP,HOM,ROBB
1414,1999,3,11,5,6,3,0,0,11
1414,1999,4,6,9,8,6,0,1,6
1414,2000,1,13,4,5,2,0,0,6
1414,2000,2,16,11,7,6,0,0,7
1414,2000,3,13,13,6,7,0,0,3
1414,2000,4,13,6,5,7,1,0,8
1414,2001,1,9,6,7,6,0,0,12
1414,2001,2,6,4,5,7,0,0,12
1414,2001,3,10,6,5,9,0,2,5
1414,2001,4,8,3,5,5,0,1,4
1414,2002,1,6,7,6,10,0,0,10
1414,2002,2,10,22,8,9,0,1,5
1414,2002,3,4,9,5,6,0,0,6
1414,2002,4,3,21,5,7,0,0,10
1414,2003,1,8,11,4,6,0,0,12
1414,2003,2,10,5,6,5,0,2,8
1414,2003,3,6,7,10,9,0,1,10
1414,2003,4,4,10,13,6,0,0,9
1414,2004,1,0,11,8,4,1,0,6
1414,2004,2,6,5,5,6,0,0,8
1414,2004,3,9,19,9,5,0,0,10
1414,2004,4,7,13,18,6,0,0,6
1414,2005,1,7,14,14,5,0,0,14
1414,2005,2,16,18,6,12,0,1,8
1414,2005,3,9,7,2,7,1,0,9
1414,2005,4,1,3,5,3,0,1,4
1414,2006,1,5,4,5,2,0,0,8
1414,2006,2,4,3,3,2,0,1,1
1414,2006,3,6,6,5,4,0,0,3
1414,2006,4,3,1,5,3,0,1,2
1414,2007,1,5,4,8,7,1,0,5
1414,2007,2,2,4,2,2,0,0,1
1414,2007,3,5,4,9,7,0,0,5
1414,2007,4,1,1,6,3,0,0,7
1414,2008,1,2,7,7,2,0,0,4
1414,2008,2,2,6,4,2,1,0,1
1414,2008,3,3,7,7,4,0,0,1
1414,2008,4,5,4,9,2,0,0,2
1414,2009,1,1,1,6,2,0,0,3
1414,2009,2,0,2,5,1,0,0,1
1414,2009,3,1,7,3,5,1,0,3
1414,2009,4,2,6,3,6,0,1,2
1414,2010,1,0,1,9,1,1,0,3
1414,2010,2,1,6,7,5,0,0,4
1414,2010,3,4,14,3,5,0,0,3
1414,2010,4,1,5,7,2,0,0,2
1414,2011,1,3,5,7,1,3,0,3
1414,2011,2,4,3,8,4,6,0,4
1414,2011,3,0,4,3,1,4,0,5
1414,2011,4,4,6,5,0,3,0,1
1414,2012,1,0,4,3,1,4,0,0
1414,2012,2,0,4,7,0,6,1,1
1414,2012,3,1,6,3,3,5,0,3
1414,2012,4,2,5,7,3,3,0,6
1414,2013,1,1,4,4,1,4,0,4
1414,2013,2,3,5,3,3,6,0,4
1414,2013,3,3,6,12,4,2,0,8
1414,2013,4,4,9,2,3,5,0,5
1414,2014,1,4,8,1,0,1,0,1
1414,2014,2,4,12,4,2,6,0,3
1414,2014,3,5,4,11,2,6,0,2
1414,2014,4,5,8,4,1,1,0,7
1415,1988,1,6,16,22,19,2,2,1
1415,1988,2,7,37,21,12,0,0,4
1415,1988,3,9,18,42,13,1,0,14
1415,1988,4,5,31,21,19,1,1,10
1415,1989,1,7,9,7,15,0,0,5
1415,1989,2,2,26,18,12,0,0,9
1415,1989,3,9,24,13,10,0,0,5
1415,1989,4,6,13,12,15,3,0,7
1415,1990,1,9,32,17,14,1,0,5
1415,1990,2,11,24,19,20,0,1,6
1415,1990,3,5,19,14,13,0,0,8
1415,1990,4,3,17,17,12,1,2,7
1415,1991,1,4,37,17,11,1,1,7
1415,1991,2,9,48,25,42,0,0,3
1415,1991,3,9,38,36,27,1,0,11
1415,1991,4,5,22,40,20,0,0,14
1415,1992,1,8,24,16,14,1,1,5
1415,1992,2,6,23,16,17,1,0,7
1415,1992,3,17,21,18,16,0,0,8
1415,1992,4,4,21,17,15,1,0,8
1415,1993,1,5,15,22,17,2,0,12
1415,1993,2,5,23,8,8,1,0,4
1415,1993,3,7,20,25,17,1,0,16
1415,1993,4,6,16,15,13,1,0,10
1415,1994,1,8,18,12,10,1,0,8
1415,1994,2,8,8,22,5,0,2,6
1415,1994,3,7,10,18,4,0,0,8
1415,1994,4,10,12,11,7,1,0,5
1415,1995,1,6,22,7,10,1,0,8
1415,1995,2,6,6,7,6,0,0,5
1415,1995,3,7,15,10,13,1,2,6
1415,1995,4,10,12,12,8,1,0,11
1415,1996,1,3,21,15,16,0,0,5
1415,1996,2,7,19,9,12,0,0,8
1415,1996,3,9,9,13,9,1,0,6
1415,1996,4,7,14,7,8,0,1,4
1415,1997,1,5,10,2,2,0,0,7
1415,1997,2,4,5,7,3,0,0,3
1415,1997,3,10,8,6,16,1,0,2
1415,1997,4,2,4,12,9,0,0,3
1415,1998,1,2,7,5,4,1,1,2
1415,1998,2,4,5,9,4,0,1,4
1415,1998,3,9,5,9,6,0,1,2
1415,1998,4,1,6,8,5,0,0,0
1415,1999,1,8,4,10,5,0,0,3
1415,1999,2,3,7,4,7,0,0,1
1415,1999,3,4,9,3,3,0,0,5
1415,1999,4,3,2,9,6,1,0,4
1415,2000,1,6,5,5,5,0,0,6
1415,2000,2,6,6,10,3,0,0,2
1415,2000,3,5,7,6,9,0,0,3
1415,2000,4,6,8,6,2,0,0,1
1415,2001,1,2,3,11,2,1,0,4
1415,2001,2,3,5,2,2,0,0,3
1415,2001,3,6,6,4,3,0,0,3
1415,2001,4,5,11,13,10,0,0,4
1415,2002,1,12,5,9,2,0,0,4
1415,2002,2,2,11,12,6,1,0,1
1415,2002,3,5,5,5,4,0,0,2
1415,2002,4,1,6,2,2,0,0,6
1415,2003,1,1,3,3,2,0,0,1
1415,2003,2,6,5,3,4,0,0,6
1415,2003,3,5,4,6,3,1,0,3
1415,2003,4,1,10,9,5,0,0,1
1415,2004,1,1,11,5,5,0,0,5
1415,2004,2,1,8,5,6,0,0,2
1415,2004,3,3,9,1,2,1,0,5
1415,2004,4,1,12,8,6,0,0,3
1415,2005,1,7,12,14,7,1,0,5
1415,2005,2,4,6,7,6,0,0,7
1415,2005,3,2,8,4,4,0,0,7
1415,2005,4,1,3,2,1,1,0,2
1415,2006,1,6,1,4,5,0,0,2
1415,2006,2,1,1,3,2,0,0,4
1415,2006,3,3,2,8,6,0,0,3
1415,2006,4,2,4,6,1,0,0,5
1415,2007,1,0,6,3,7,0,0,1
1415,2007,2,0,3,4,4,0,0,3
1415,2007,3,2,2,7,0,0,0,3
1415,2007,4,1,1,4,2,0,0,5
1415,2008,1,1,0,2,2,0,0,1
1415,2008,2,1,2,1,5,0,0,2
1415,2008,3,4,2,2,4,0,0,2
1415,2008,4,0,3,6,4,0,0,9
1415,2009,1,4,2,3,2,0,0,0
1415,2009,2,2,4,5,4,0,0,4
1415,2009,3,0,1,1,6,1,0,4
1415,2009,4,1,1,5,2,0,0,0
1415,2010,1,1,0,2,1,0,0,3
1415,2010,2,1,7,1,2,0,0,2
1415,2010,3,2,4,0,1,1,0,2
1415,2010,4,2,6,7,1,1,0,3
1415,2011,1,1,1,7,1,1,0,5
1415,2011,2,1,8,5,1,1,2,1
1415,2011,3,1,2,5,0,1,0,1
1415,2011,4,2,6,1,2,3,0,2
1415,2012,1,1,2,7,1,0,0,4
1415,2012,2,4,3,5,2,4,0,1
1415,2012,3,1,4,10,1,2,0,2
1415,2012,4,2,6,4,1,0,0,5
1415,2013,1,3,2,2,0,1,0,2
1415,2013,2,2,5,11,2,0,0,1
1415,2013,3,2,11,6,0,2,0,4
1415,2013,4,0,5,4,1,0,0,2
1415,2014,1,0,5,3,3,3,0,3
1415,2014,2,0,3,4,1,3,0,1
1415,2014,3,6,4,5,2,8,0,2
1415,2014,4,1,0,3,2,2,0,4
1416,1988,1,0,9,8,10,1,0,0
1416,1988,2,1,1,2,4,0,0,0
1416,1988,3,1,8,22,3,0,0,0
1416,1988,4,0,7,10,6,1,0,1
1416,1989,1,2,12,14,9,0,0,1
1416,1989,2,4,18,8,10,0,0,0
1416,1989,3,1,4,10,7,1,0,0
1416,1989,4,2,3,10,8,0,0,2
1416,1990,1,3,10,14,14,0,0,2
1416,1990,2,2,9,11,11,0,0,2
1416,1990,3,7,9,12,7,0,0,2
1416,1990,4,0,10,27,4,0,0,1
1416,1991,1,4,20,18,14,0,0,1
1416,1991,2,4,25,11,11,0,0,0
1416,1991,3,4,10,14,16,0,0,1
1416,1991,4,2,4,18,20,0,0,0
1416,1992,1,1,6,7,10,0,0,3
1416,1992,2,0,4,3,15,0,0,2
1416,1992,3,0,2,8,11,0,0,1
1416,1992,4,1,2,19,13,0,0,0
1416,1993,1,1,9,10,18,0,0,0
1416,1993,2,1,13,3,9,0,0,1
1416,1993,3,2,6,3,11,0,0,2
1416,1993,4,1,5,8,9,0,0,1
1416,1994,1,0,1,16,7,0,0,0
1416,1994,2,1,12,16,5,0,0,0
1416,1994,3,0,1,5,2,0,0,1
1416,1994,4,2,11,14,5,0,0,1
1416,1995,1,1,11,7,11,0,0,2
1416,1995,2,2,11,5,1,0,0,0
1416,1995,3,0,6,5,4,0,0,2
1416,1995,4,0,3,4,3,0,0,1
1416,1996,1,1,11,5,16,0,0,0
1416,1996,2,5,4,7,9,0,0,0
1416,1996,3,2,3,2,4,0,0,0
1416,1996,4,2,5,6,10,0,0,1
1416,1997,1,0,4,5,4,0,0,0
1416,1997,2,0,6,4,7,0,0,0
1416,1997,3,1,2,3,5,0,0,1
1416,1997,4,0,5,4,1,0,0,0
1416,1998,1,0,3,6,7,0,0,0
1416,1998,2,4,6,4,1,1,0,0
1416,1998,3,0,4,4,5,0,0,0
1416,1998,4,3,3,4,2,0,0,0
1416,1999,1,2,6,1,1,0,0,0
1416,1999,2,4,2,0,2,0,0,0
1416,1999,3,0,5,4,1,0,0,0
1416,1999,4,1,4,2,4,0,0,1
1416,2000,1,1,3,2,3,0,0,0
1416,2000,2,0,5,1,2,0,0,0
1416,2000,3,1,2,6,2,0,0,0
1416,2000,4,1,0,3,7,0,0,0
1416,2001,1,0,2,4,3,0,0,0
1416,2001,2,2,2,3,1,0,0,0
1416,2001,3,0,8,2,2,0,0,1
1416,2001,4,0,4,5,1,0,0,0
1416,2002,1,1,2,2,0,0,0,0
1416,2002,2,0,6,3,0,0,0,0
1416,2002,3,0,2,9,1,0,0,0
1416,2002,4,3,6,8,3,0,0,0
1416,2003,1,1,2,7,1,0,0,0
1416,2003,2,1,3,4,3,0,0,0
1416,2003,3,1,3,4,1,0,0,1
1416,2003,4,1,2,2,1,0,0,0
1416,2004,1,1,2,5,1,0,0,0
1416,2004,2,0,6,3,1,0,0,0
1416,2004,3,1,11,4,2,0,0,0
1416,2004,4,0,1,2,3,0,0,0
1416,2005,1,1,7,11,0,0,0,0
1416,2005,2,0,8,3,5,0,0,0
1416,2005,3,0,9,5,1,0,0,0
1416,2005,4,0,1,4,0,0,0,0
1416,2006,1,1,5,3,0,0,0,0
1416,2006,2,0,4,1,2,0,0,0
1416,2006,3,0,6,0,1,0,0,0
1416,2006,4,0,3,3,1,0,0,0
1416,2007,1,0,1,7,3,0,0,0
1416,2007,2,0,3,4,5,0,0,0
1416,2007,3,0,9,4,1,0,0,0
1416,2007,4,1,3,4,1,0,0,0
1416,2008,1,0,3,1,0,0,0,0
1416,2008,2,1,1,1,2,0,0,0
1416,2008,3,0,2,3,2,0,0,0
1416,2008,4,0,2,3,2,0,0,0
1416,2009,1,0,2,3,1,0,0,0
1416,2009,2,0,4,5,2,0,0,0
1416,2009,3,0,2,1,2,0,0,0
1416,2009,4,0,9,3,1,0,0,0
1416,2010,1,0,3,1,1,0,0,1
1416,2010,2,0,10,1,1,0,0,0
1416,2010,3,1,9,5,0,0,0,0
1416,2010,4,0,7,4,1,0,0,0
1416,2011,1,0,4,2,1,1,0,0
1416,2011,2,0,2,3,1,2,0,1
1416,2011,3,0,3,8,1,0,0,0
1416,2011,4,0,12,4,2,0,0,1
1416,2012,1,0,4,4,1,0,0,0
1416,2012,2,0,5,4,0,0,0,0
1416,2012,3,2,3,12,1,1,0,0
1416,2012,4,0,9,9,3,1,0,0
1416,2013,1,0,5,2,0,0,0,0
1416,2013,2,0,8,2,2,2,0,0
1416,2013,3,0,2,6,2,0,0,0
1416,2013,4,1,9,7,0,0,0,0
1416,2014,1,0,3,6,0,0,0,0
1416,2014,2,0,4,5,2,0,0,0
1416,2014,3,1,6,3,3,1,0,1
1416,2014,4,1,3,7,1,0,0,0
1424,1988,1,1,12,13,13,0,0,2
1424,1988,2,0,17,5,7,0,0,0
1424,1988,3,0,16,15,9,1,0,4
1424,1988,4,2,10,4,8,0,0,3
1424,1989,1,1,18,6,10,0,0,4
1424,1989,2,1,16,9,11,0,0,2
1424,1989,3,0,6,2,10,0,0,0
1424,1989,4,0,18,6,4,0,0,1
1424,1990,1,0,11,6,9,0,0,0
1424,1990,2,1,6,4,11,0,0,1
1424,1990,3,1,5,6,7,0,0,0
1424,1990,4,2,7,10,7,0,0,0
1424,1991,1,2,19,13,10,0,0,0
1424,1991,2,2,13,12,15,1,0,5
1424,1991,3,0,9,12,13,0,1,3
1424,1991,4,1,9,9,15,0,0,1
1424,1992,1,4,27,13,20,0,0,7
1424,1992,2,4,4,10,19,0,0,3
1424,1992,3,2,10,6,7,0,0,1
1424,1992,4,1,7,16,12,0,0,3
1424,1993,1,1,10,3,14,0,0,1
1424,1993,2,0,7,13,4,0,2,0
1424,1993,3,2,5,10,14,1,0,3
1424,1993,4,2,6,6,13,0,0,2
1424,1994,1,2,12,11,11,0,0,3
1424,1994,2,1,10,7,8,0,0,1
1424,1994,3,3,13,10,8,0,0,0
1424,1994,4,2,9,7,7,0,0,0
1424,1995,1,0,7,8,10,0,0,3
1424,1995,2,1,10,5,7,0,0,1
1424,1995,3,0,5,6,5,0,0,1
1424,1995,4,2,9,7,7,0,0,2
1424,1996,1,0,8,5,4,0,0,4
1424,1996,2,1,12,4,4,0,0,0
1424,1996,3,3,6,1,8,0,0,1
1424,1996,4,4,2,5,8,0,0,7
1424,1997,1,0,7,4,5,0,0,0
1424,1997,2,0,4,1,8,0,0,2
1424,1997,3,2,4,5,6,0,0,1
1424,1997,4,5,6,2,5,0,0,2
1424,1998,1,1,2,9,4,0,0,4
1424,1998,2,1,2,3,0,0,0,1
1424,1998,3,2,10,3,8,0,0,1
1424,1998,4,1,3,2,2,0,0,0
1424,1999,1,4,3,0,9,0,0,2
1424,1999,2,2,1,3,3,0,0,0
1424,1999,3,1,3,6,4,0,0,1
1424,1999,4,0,6,3,0,0,0,0
1424,2000,1,2,3,1,1,0,0,0
1424,2000,2,0,7,5,5,0,0,0
1424,2000,3,0,12,2,6,0,0,0
1424,2000,4,1,4,0,1,0,0,1
1424,2001,1,2,4,4,2,0,0,0
1424,2001,2,0,6,6,0,0,0,1
1424,2001,3,1,10,4,2,0,0,0
1424,2001,4,2,3,6,0,0,0,0
1424,2002,1,1,5,4,2,0,0,0
1424,2002,2,0,3,4,5,0,0,0
1424,2002,3,0,3,4,2,0,0,0
1424,2002,4,3,11,6,5,1,0,0
1424,2003,1,0,2,0,1,0,0,1
1424,2003,2,0,8,4,3,0,0,1
1424,2003,3,0,5,2,2,0,0,0
1424,2003,4,2,4,4,5,0,0,1
1424,2004,1,0,4,3,1,0,0,1
1424,2004,2,0,4,2,3,0,0,0
1424,2004,3,0,3,2,5,0,0,1
1424,2004,4,1,1,0,4,0,0,0
1424,2005,1,2,9,6,1,0,0,2
1424,2005,2,2,6,6,6,0,0,0
1424,2005,3,0,13,7,4,0,0,0
1424,2005,4,1,5,7,2,0,0,2
1424,2006,1,1,5,3,0,0,0,1
1424,2006,2,1,4,2,2,0,0,0
1424,2006,3,0,10,1,1,0,0,1
1424,2006,4,0,4,2,1,0,0,0
1424,2007,1,0,2,3,2,0,0,0
1424,2007,2,0,10,2,3,0,0,0
1424,2007,3,0,12,3,1,0,0,0
1424,2007,4,0,5,3,1,0,0,0
1424,2008,1,0,2,5,2,0,0,0
1424,2008,2,1,3,11,3,0,0,0
1424,2008,3,0,0,5,0,0,0,0
1424,2008,4,0,3,2,3,0,0,1
1424,2009,1,0,4,3,0,0,0,0
1424,2009,2,1,4,2,0,0,0,0
1424,2009,3,0,6,3,3,0,0,1
1424,2009,4,0,6,10,1,0,0,0
1424,2010,1,1,1,6,2,0,0,0
1424,2010,2,0,3,4,3,0,0,0
1424,2010,3,0,3,4,5,0,0,0
1424,2010,4,0,2,2,2,0,0,0
1424,2011,1,2,4,3,0,0,0,0
1424,2011,2,0,5,6,2,0,0,1
1424,2011,3,0,5,3,2,0,0,0
1424,2011,4,0,3,7,2,0,0,0
1424,2012,1,0,7,4,2,2,0,0
1424,2012,2,0,1,3,0,0,0,0
1424,2012,3,0,1,0,1,0,0,1
1424,2012,4,0,3,6,1,2,0,0
1424,2013,1,1,4,4,2,0,0,0
1424,2013,2,0,0,3,2,1,0,0
1424,2013,3,0,3,4,2,0,0,0
1424,2013,4,0,1,2,2,0,0,1
1424,2014,1,0,3,4,2,1,0,0
1424,2014,2,1,2,4,1,0,0,0
1424,2014,3,0,4,4,1,1,0,1
1424,2014,4,0,1,6,1,0,0,0
1425,1988,1,1,10,4,4,1,0,3
1425,1988,2,2,8,5,4,0,0,3
1425,1988,3,1,19,9,4,0,0,1
1425,1988,4,0,12,8,9,0,0,2
1425,1989,1,0,22,4,10,4,0,2
1425,1989,2,3,15,4,11,1,0,6
1425,1989,3,0,8,2,7,1,0,1
1425,1989,4,2,11,4,6,0,0,2
1425,1990,1,4,13,3,15,1,0,1
1425,1990,2,6,6,6,5,0,0,2
1425,1990,3,0,5,8,7,0,0,6
1425,1990,4,1,5,7,4,0,0,2
1425,1991,1,1,10,9,7,0,0,5
1425,1991,2,4,11,7,9,0,0,2
1425,1991,3,1,13,15,8,1,0,2
1425,1991,4,3,4,11,6,2,0,4
1425,1992,1,1,4,7,7,0,0,1
1425,1992,2,3,8,4,3,1,0,6
1425,1992,3,2,6,9,13,0,0,3
1425,1992,4,1,5,11,9,0,0,2
1425,1993,1,3,6,5,12,0,0,3
1425,1993,2,5,16,9,7,1,0,4
1425,1993,3,5,15,3,13,1,0,8
1425,1993,4,2,13,4,9,1,0,1
1425,1994,1,1,7,10,3,0,0,1
1425,1994,2,0,4,5,9,0,0,3
1425,1994,3,2,7,4,11,0,0,7
1425,1994,4,2,11,3,12,0,0,2
1425,1995,1,1,3,5,6,1,0,2
1425,1995,2,2,11,8,6,0,0,1
1425,1995,3,1,9,5,7,0,0,6
1425,1995,4,0,7,3,5,0,0,3
1425,1996,1,3,6,3,5,0,0,4
1425,1996,2,4,2,3,9,0,0,1
1425,1996,3,0,3,3,4,0,0,1
1425,1996,4,1,4,5,6,0,0,1
1425,1997,1,0,6,1,7,1,0,0
1425,1997,2,0,4,6,8,0,0,1
1425,1997,3,0,6,9,11,0,0,1
1425,1997,4,3,6,6,8,0,0,4
1425,1998,1,4,11,8,7,0,0,1
1425,1998,2,0,8,5,5,0,0,3
1425,1998,3,3,6,1,2,1,1,6
1425,1998,4,0,5,4,1,2,0,1
1425,1999,1,2,4,1,9,0,0,3
1425,1999,2,2,0,2,3,0,0,0
1425,1999,3,6,4,8,3,0,0,0
1425,1999,4,0,0,2,5,0,0,1
1425,2000,1,1,2,2,3,0,0,2
1425,2000,2,0,2,3,4,0,0,2
1425,2000,3,1,6,3,2,0,0,0
1425,2000,4,1,7,0,3,0,0,2
1425,2001,1,1,9,3,6,0,0,0
1425,2001,2,0,3,1,3,0,0,4
1425,2001,3,0,3,6,3,0,0,2
1425,2001,4,0,1,2,3,0,0,3
1425,2002,1,1,7,2,1,0,0,2
1425,2002,2,0,9,1,2,0,0,0
1425,2002,3,1,5,4,5,0,0,1
1425,2002,4,0,6,1,0,0,0,4
1425,2003,1,0,2,2,1,0,0,0
1425,2003,2,1,7,4,4,0,0,3
1425,2003,3,1,7,1,3,0,0,1
1425,2003,4,2,3,4,0,0,0,1
1425,2004,1,1,8,2,2,0,0,0
1425,2004,2,4,6,5,3,0,0,1
1425,2004,3,0,3,8,3,0,0,1
1425,2004,4,1,2,6,4,1,0,1
1425,2005,1,1,7,4,4,0,0,1
1425,2005,2,0,19,3,6,0,0,0
1425,2005,3,0,2,2,3,0,0,1
1425,2005,4,1,3,3,3,0,0,0
1425,2006,1,0,6,1,3,0,0,1
1425,2006,2,0,7,1,0,0,0,0
1425,2006,3,0,2,0,5,0,0,0
1425,2006,4,0,5,3,1,0,0,1
1425,2007,1,0,3,7,0,0,0,0
1425,2007,2,1,9,3,0,0,0,1
1425,2007,3,0,9,3,1,0,0,1
1425,2007,4,1,5,5,4,0,0,0
1425,2008,1,0,5,10,0,0,0,0
1425,2008,2,0,6,4,1,0,0,1
1425,2008,3,0,11,1,3,0,0,1
1425,2008,4,1,11,2,1,0,0,0
1425,2009,1,1,2,2,2,1,0,1
1425,2009,2,0,6,2,2,0,0,2
1425,2009,3,0,3,2,2,1,0,0
1425,2009,4,0,3,1,3,0,0,2
1425,2010,1,0,1,2,0,0,0,1
1425,2010,2,0,3,2,1,0,0,1
1425,2010,3,0,4,4,1,0,0,1
1425,2010,4,0,1,2,1,0,0,3
1425,2011,1,0,6,5,2,1,0,1
1425,2011,2,0,5,8,4,0,0,0
1425,2011,3,0,2,5,4,2,0,1
1425,2011,4,0,2,11,6,1,0,1
1425,2012,1,0,10,7,4,2,0,2
1425,2012,2,0,6,8,1,2,0,0
1425,2012,3,1,0,5,2,1,0,1
1425,2012,4,0,12,2,3,3,0,1
1425,2013,1,0,2,1,5,1,0,0
1425,2013,2,0,1,3,2,2,0,0
1425,2013,3,0,2,3,2,0,0,1
1425,2013,4,0,10,7,1,0,0,0
1425,2014,1,0,0,5,3,1,0,0
1425,2014,2,0,4,2,1,1,0,0
1425,2014,3,0,4,2,1,0,0,0
1425,2014,4,0,8,7,4,3,0,0
1426,1988,1,1,6,4,3,0,0,1
1426,1988,2,0,3,1,1,0,0,1
1426,1988,3,3,3,1,2,0,0,0
1426,1988,4,1,2,0,1,0,0,0
1426,1989,1,1,4,0,2,0,0,0
1426,1989,2,0,2,4,2,0,0,2
1426,1989,3,2,0,0,6,0,0,0
1426,1989,4,2,6,0,1,0,0,1
1426,1990,1,0,1,1,5,0,0,1
1426,1990,2,0,2,1,1,0,0,0
1426,1990,3,0,2,0,4,0,0,2
1426,1990,4,0,1,0,5,0,1,0
1426,1991,1,0,4,0,3,0,0,1
1426,1991,2,0,1,0,1,0,0,2
1426,1991,3,0,4,1,1,0,0,1
1426,1991,4,1,2,0,3,0,0,3
1426,1992,1,7,12,4,32,0,0,2
1426,1992,2,0,2,2,15,0,0,2
1426,1992,3,3,2,2,6,1,0,0
1426,1992,4,1,3,1,5,0,0,0
1426,1993,1,0,1,1,0,0,1,0
1426,1993,2,0,3,0,1,0,0,0
1426,1993,3,1,0,0,2,0,0,2
1426,1993,4,1,0,0,3,0,0,2
1426,1994,1,2,0,1,7,0,0,0
1426,1994,2,1,2,1,5,0,0,2
1426,1994,3,3,1,2,1,0,0,1
1426,1994,4,2,1,0,2,0,0,0
1426,1995,1,0,2,2,1,0,0,1
1426,1995,2,0,2,1,2,0,0,0
1426,1995,3,0,2,1,1,0,0,0
1426,1995,4,0,2,1,1,0,0,1
1426,1996,1,0,3,0,2,0,0,1
1426,1996,2,1,1,0,3,0,0,0
1426,1996,3,0,2,0,2,1,0,0
1426,1996,4,1,1,0,0,0,0,0
1426,1997,1,0,1,0,3,0,0,0
1426,1997,2,0,3,3,4,0,0,1
1426,1997,3,2,3,0,1,0,0,0
1426,1997,4,0,0,0,2,0,0,0
1426,1998,1,4,2,3,2,0,0,0
1426,1998,2,0,1,0,2,0,0,3
1426,1998,3,1,2,0,2,0,0,0
1426,1998,4,0,0,0,2,0,0,1
1426,1999,1,0,1,0,3,0,0,0
1426,1999,2,0,0,0,2,0,0,1
1426,1999,3,0,3,1,1,0,0,0
1426,1999,4,0,0,1,3,0,0,0
1426,2000,1,1,1,2,0,0,0,0
1426,2000,2,1,0,1,2,0,0,1
1426,2000,3,1,1,1,0,0,0,1
1426,2000,4,0,1,0,2,0,0,1
1426,2001,1,1,0,0,0,0,0,0
1426,2001,2,1,2,0,0,0,0,0
1426,2001,3,0,1,0,0,0,0,0
1426,2001,4,0,3,1,1,0,0,1
1426,2002,1,1,0,0,0,0,0,0
1426,2002,2,1,1,0,1,0,0,0
1426,2002,3,0,1,0,1,0,0,0
1426,2002,4,0,1,0,1,0,0,0
1426,2003,1,1,0,0,1,0,0,0
1426,2003,2,0,5,0,2,0,0,0
1426,2003,3,0,0,0,1,0,0,0
1426,2003,4,0,2,0,0,0,0,0
1426,2004,1,0,4,0,0,0,0,0
1426,2004,2,0,1,0,0,0,0,2
1426,2004,3,0,0,0,2,1,0,0
1426,2004,4,1,0,0,3,0,0,0
1426,2005,1,0,1,0,0,0,0,0
1426,2005,2,0,1,0,5,0,0,0
1426,2005,3,1,0,0,2,0,0,0
1426,2005,4,2,0,0,1,0,0,0
1426,2006,1,0,1,0,0,0,0,0
1426,2006,2,0,1,0,1,0,0,0
1426,2006,3,1,0,0,0,0,0,0
1426,2006,4,0,0,0,0,0,0,1
1426,2007,1,0,1,0,0,0,0,1
1426,2007,2,0,1,0,0,0,0,0
1426,2007,3,0,1,0,1,0,0,0
1426,2007,4,0,1,0,0,0,0,2
1426,2008,1,0,0,0,1,0,0,0
1426,2008,2,1,0,0,0,1,0,1
1426,2008,3,0,1,0,0,0,0,0
1426,2008,4,0,1,0,0,0,0,0
1426,2009,1,0,0,0,1,0,0,0
1426,2009,2,0,0,0,0,0,0,0
1426,2009,3,0,1,0,3,0,0,0
1426,2009,4,0,1,0,0,0,0,0
1426,2010,1,0,1,0,0,0,0,0
1426,2010,2,0,0,0,0,0,0,1
1426,2010,3,0,1,0,0,0,0,0
1426,2010,4,0,0,0,0,0,0,0
1426,2011,1,0,0,0,0,0,0,0
1426,2011,2,0,0,0,0,0,0,0
1426,2011,3,0,0,0,0,0,0,0
1426,2011,4,0,0,0,0,0,0,0
1426,2012,1,0,0,0,0,0,0,0
1426,2012,2,0,0,0,0,0,0,0
1426,2012,3,0,0,0,0,0,0,0
1426,2012,4,0,0,0,0,0,0,0
1426,2013,1,0,0,0,0,0,0,0
1426,2013,2,0,0,0,0,0,0,0
1426,2013,3,0,0,0,0,0,0,0
1426,2013,4,0,2,0,0,0,0,0
1426,2014,1,0,0,0,0,0,0,0
1426,2014,2,0,0,0,0,0,0,0
1426,2014,3,0,0,0,1,0,0,0
1426,2014,4,0,0,0,0,0,0,0
1427,1988,1,1,13,12,9,1,0,4
1427,1988,2,2,14,8,8,1,0,2
1427,1988,3,1,11,8,13,0,0,8
1427,1988,4,0,8,4,13,2,0,11
1427,1989,1,3,14,15,13,2,0,5
1427,1989,2,2,22,12,15,1,0,3
1427,1989,3,4,9,7,12,1,1,1
1427,1989,4,4,16,6,15,0,0,4
1427,1990,1,6,8,4,13,1,0,5
1427,1990,2,1,13,9,15,2,0,0
1427,1990,3,6,15,12,8,0,0,1
1427,1990,4,7,10,5,14,1,0,4
1427,1991,1,3,10,3,18,0,0,4
1427,1991,2,2,11,4,14,1,0,7
1427,1991,3,3,5,9,16,0,0,7
1427,1991,4,4,16,10,18,2,0,10
1427,1992,1,4,16,8,14,0,1,3
1427,1992,2,6,9,9,5,0,0,6
1427,1992,3,5,9,4,16,1,0,7
1427,1992,4,5,10,3,9,0,0,4
1427,1993,1,2,9,1,18,1,0,6
1427,1993,2,0,12,2,13,1,0,4
1427,1993,3,5,15,3,19,0,0,13
1427,1993,4,2,9,9,12,0,0,8
1427,1994,1,4,10,8,13,0,0,4
1427,1994,2,4,12,2,13,1,0,1
1427,1994,3,2,7,4,8,2,0,3
1427,1994,4,1,7,6,12,0,0,3
1427,1995,1,3,15,5,21,0,0,5
1427,1995,2,4,11,3,12,1,0,3
1427,1995,3,0,4,7,11,0,0,9
1427,1995,4,5,9,4,11,2,0,9
