QUARTER,RD,QUARTER,BURG BUS-,BURG RES-,BURG OTH-,ROBB ST-,ROBB OTH-,MURD- ER,RAPE,AGGR ASSA- ULT,BURG FROM AUTO,THEFT FROM AUTO,GRAND THEFT,THEFT FROM PERS,PURSE SNAT- CH,OTHER THEFT,BIKE THEFT,AUTO THEFT,BUNCO,TOTAL
2001Q3,885,8,0,1,1,0,1,0,0,2,18,5,2,0,1,3,0,4,1,39
2001Q3,886,8,0,1,1,0,0,0,0,4,1,2,6,0,0,8,0,0,0,23
2001Q3,887,8,0,2,0,0,0,0,0,1,3,0,3,0,0,1,0,2,0,12
2001Q3,889,8,0,5,0,9,1,0,1,18,7,6,0,1,0,10,0,7,0,65
2001Q3,891,8,0,1,0,1,0,0,0,4,2,0,0,0,0,0,0,1,0,9
2001Q3,892,8,1,5,0,2,0,0,1,6,4,1,1,0,0,1,0,5,0,27
2001Q3,893,8,0,3,2,1,1,0,0,3,4,1,0,0,1,4,0,3,0,23
2001Q3,895,8,0,1,1,1,0,0,0,2,5,0,1,1,0,1,0,6,0,19
2001Q3,896,8,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3
2001Q3,897,8,0,2,1,0,0,0,0,4,10,3,0,0,0,2,0,5,0,27
2001Q3,898,8,3,5,2,3,3,0,0,12,6,7,7,0,0,7,0,7,0,62
2001Q3,899,8,1,3,0,1,0,0,1,9,4,4,1,0,0,2,0,1,0,27
2001Q3,911,9,1,2,0,0,1,0,0,3,3,0,1,0,0,2,0,3,0,16
2001Q3,921,9,2,4,1,2,7,0,0,4,5,4,1,1,1,4,0,2,0,38
2001Q3,922,9,12,0,3,4,3,0,1,11,10,11,12,0,0,10,0,14,0,91
2001Q3,923,9,1,8,0,1,1,0,0,12,13,9,4,0,0,6,0,12,0,67
2001Q3,924,9,0,4,0,1,0,0,0,3,2,3,0,0,0,2,0,5,0,20
2001Q3,925,9,5,3,0,1,1,0,0,9,5,5,4,1,0,15,0,17,0,66
2001Q3,926,9,2,3,1,3,0,0,1,8,4,2,2,0,0,25,0,21,1,73
2001Q3,927,9,3,0,0,5,1,0,0,6,7,3,2,0,0,3,0,22,0,52
2001Q3,931,9,1,5,1,3,3,0,1,7,5,2,2,0,0,2,0,10,0,42
2001Q3,932,9,7,4,0,2,0,2,0,11,4,3,6,0,0,4,0,9,0,52
2001Q3,934,9,1,1,0,0,0,0,0,3,4,1,3,0,0,1,0,5,0,19
2001Q3,935,9,6,5,0,1,0,0,0,14,8,4,0,0,0,4,0,11,0,53
2001Q3,936,9,8,15,9,11,5,0,4,24,19,12,6,0,0,19,0,42,0,174
2001Q3,937,9,0,12,1,3,0,0,0,11,4,7,1,0,0,7,0,19,0,65
2001Q3,938,9,1,11,0,5,5,0,0,24,2,4,3,0,0,6,0,17,0,78
2001Q3,941,9,1,7,0,1,0,0,1,7,4,8,3,0,0,3,0,8,0,43
2001Q3,942,9,0,7,0,1,4,0,1,7,7,1,4,0,0,4,0,14,0,50
2001Q3,944,9,1,9,3,1,3,0,2,17,10,0,5,0,0,7,0,13,0,71
2001Q3,945,9,5,12,2,4,2,0,0,23,8,3,6,1,1,19,0,14,0,100
2001Q3,946,9,5,16,5,10,1,0,0,18,12,8,4,1,0,6,0,27,0,113
2001Q3,948,9,2,11,3,5,2,0,0,21,6,10,7,0,0,7,0,19,0,93
2001Q3,951,9,0,5,1,3,0,0,0,8,6,6,2,0,0,9,0,6,0,46
2001Q3,952,9,3,8,1,2,1,1,0,23,13,5,3,0,0,3,0,7,0,70
2001Q3,955,9,7,12,2,8,4,1,1,17,10,5,5,2,0,21,0,14,0,109
2001Q3,956,9,4,6,3,5,0,0,1,14,12,10,5,1,0,5,0,14,0,80
2001Q3,957,9,8,9,1,5,0,1,3,24,9,8,10,3,0,25,0,20,0,126
2001Q3,958,9,3,6,1,3,1,0,1,25,7,4,4,3,0,11,0,26,0,95
2001Q3,961,9,0,1,0,0,0,0,0,1,5,0,2,0,0,0,0,4,0,13
2001Q3,962,9,6,5,2,1,0,0,1,11,10,3,3,1,0,10,0,15,0,68
2001Q3,963,9,0,7,1,2,1,0,0,9,20,5,3,1,0,6,0,14,0,69
2001Q3,964,9,4,8,2,3,2,0,0,8,3,8,8,0,0,4,0,17,0,67
2001Q3,965,9,0,11,0,1,0,0,2,10,5,5,0,0,0,5,0,12,0,51
2001Q3,966,9,0,4,0,2,1,0,0,11,1,2,1,0,0,0,0,3,0,25
2001Q3,968,9,1,8,1,1,1,0,0,2,5,3,1,0,0,1,0,4,0,28
2001Q3,969,9,0,7,0,1,0,0,0,7,11,6,5,0,0,4,0,20,0,61
2001Q3,972,9,1,2,0,3,0,0,0,2,11,4,1,0,0,3,0,11,0,38
2001Q3,973,9,5,9,4,1,1,0,1,3,19,4,5,0,0,2,0,14,0,68
2001Q3,974,9,4,3,0,0,0,0,0,3,16,5,3,0,0,4,0,10,0,48
2001Q3,975,9,1,4,0,1,0,0,0,2,3,1,2,0,0,2,0,7,0,23
2001Q3,976,9,6,4,6,1,3,0,0,3,34,8,24,1,0,40,0,23,0,153
2001Q3,977,9,1,7,9,0,0,0,0,7,5,5,3,0,0,4,0,8,0,49
2001Q3,978,9,0,7,0,1,0,0,0,1,7,1,2,0,0,0,0,3,0,22
2001Q3,979,9,6,4,3,1,3,0,1,6,7,3,3,0,0,5,0,9,0,51
2001Q3,983,9,4,3,4,2,1,0,0,4,4,4,5,1,0,3,0,1,0,36
2001Q3,984,9,1,4,0,2,0,0,0,3,5,1,3,0,0,1,0,5,0,25
2001Q3,986,9,8,5,6,6,3,0,0,5,29,5,7,0,0,20,0,28,0,122
2001Q3,988,9,2,12,4,6,3,0,0,6,20,7,4,0,0,10,0,19,0,93
2001Q3,989,9,0,2,0,0,0,0,0,1,2,0,1,0,0,1,0,4,0,11
2001Q3,995,9,0,7,3,0,1,0,0,3,8,3,1,0,0,0,0,2,0,28
2001Q3,998,9,0,3,1,0,0,0,0,3,1,1,2,0,0,1,0,2,0,14
2001Q3,999,9,2,2,0,1,0,0,0,0,6,5,2,0,0,4,0,9,0,31
2001Q3,1000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2001Q3,1001,10,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5
2001Q3,1002,10,0,2,0,1,0,0,0,2,1,1,1,0,0,2,0,0,0,10
2001Q3,1003,10,0,2,0,1,2,0,0,3,0,1,4,0,0,0,0,2,0,15
2001Q3,1004,10,6,4,1,5,2,0,0,16,7,5,2,0,0,11,0,19,0,78
2001Q3,1005,10,4,4,3,2,0,0,0,6,7,5,4,0,0,18,0,7,0,60
2001Q3,1006,10,0,6,1,5,2,1,0,13,12,0,2,0,0,7,0,16,0,65
2001Q3,1007,10,0,3,0,1,1,0,0,13,2,3,0,0,0,4,0,6,0,33
2001Q3,1008,10,2,6,3,1,6,0,0,7,5,6,5,0,0,12,0,11,1,65
2001Q3,1011,10,0,3,0,0,0,0,0,5,5,4,1,0,0,1,0,2,0,21
2001Q3,1012,10,1,1,0,0,1,0,0,8,2,0,3,0,0,1,0,8,0,25
2001Q3,1013,10,0,2,2,0,0,0,1,3,2,1,3,0,0,4,0,6,0,24
2001Q3,1014,10,0,8,2,0,3,0,0,5,4,7,8,0,0,7,0,6,0,50
2001Q3,1015,10,2,4,1,7,1,0,2,19,6,11,5,0,0,8,0,18,0,84
2001Q3,1016,10,2,7,1,1,2,0,0,11,7,6,5,0,0,4,0,8,0,54
2001Q3,1017,10,4,3,5,1,3,0,0,4,1,2,3,0,0,4,0,7,0,37
2001Q3,1021,10,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
2001Q3,1022,10,0,4,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,11
2001Q3,1024,10,1,4,0,0,0,0,0,16,1,6,0,0,0,4,0,8,0,40
2001Q3,1025,10,2,6,0,8,8,0,0,27,21,6,4,2,0,20,0,32,0,136
2001Q3,1026,10,0,8,0,3,4,2,1,8,10,2,3,0,0,9,0,13,0,63
2001Q3,1027,10,1,6,1,4,2,0,1,14,10,5,2,1,0,13,0,14,0,74
2001Q3,1028,10,2,8,0,2,2,0,1,10,6,11,7,1,0,11,0,17,0,78
2001Q3,1032,10,0,3,2,2,2,0,0,3,0,0,2,0,0,2,0,5,0,21
2001Q3,1033,10,0,5,0,0,3,0,0,9,1,1,4,0,0,5,0,6,0,34
2001Q3,1034,10,2,1,3,0,1,0,0,5,3,4,0,0,0,8,0,7,1,35
2001Q3,1035,10,0,4,0,2,2,0,0,7,3,3,2,1,0,1,0,3,0,28
2001Q3,1036,10,1,3,1,3,0,0,1,10,3,6,2,0,0,8,0,9,0,47
2001Q3,1037,10,7,4,2,1,0,0,0,9,5,5,3,0,0,3,0,5,0,44
2001Q3,1038,10,7,9,1,4,3,0,0,9,5,11,5,1,0,12,0,18,0,85
2001Q3,1042,10,8,5,3,1,2,0,1,15,1,4,5,0,0,5,0,11,0,61
2001Q3,1043,10,3,1,0,3,0,0,0,15,11,4,3,0,0,8,0,7,0,55
2001Q3,1044,10,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,5
2001Q3,1045,10,3,1,0,0,2,0,1,2,1,0,2,0,0,14,0,10,0,36
2001Q3,1046,10,2,3,1,3,1,0,0,9,8,5,1,0,0,4,0,10,0,47
2001Q3,1047,10,3,0,3,0,1,0,0,13,4,3,1,0,1,3,0,5,0,37
2001Q3,1048,10,0,4,0,0,0,0,0,9,9,6,3,0,0,4,0,10,0,45
2001Q3,1049,10,0,6,0,1,0,0,1,2,5,3,0,0,0,0,0,7,0,25
2001Q3,1051,10,0,5,1,0,3,0,0,4,3,4,3,0,0,4,0,3,0,30
2001Q3,1052,10,0,1,1,1,1,0,0,5,0,1,2,0,0,2,0,3,0,17
2001Q3,1053,10,8,2,1,0,3,0,0,1,3,2,3,0,0,22,0,5,0,50
2001Q3,1054,10,0,1,0,0,0,0,0,7,2,4,2,0,0,2,0,4,0,22
2001Q3,1055,10,4,3,3,0,1,0,0,4,1,5,2,0,0,0,0,9,0,32
2001Q3,1056,10,3,7,1,0,1,0,0,10,6,2,7,0,0,11,0,10,0,58
2001Q3,1057,10,13,1,0,1,0,0,2,4,7,9,32,0,0,41,0,15,0,125
2001Q3,1058,10,5,1,2,1,0,0,0,2,7,11,10,0,0,36,0,6,1,82
2001Q3,1059,10,0,4,0,0,0,0,0,5,16,4,2,0,0,3,0,14,0,48
2001Q3,1061,10,0,3,1,0,0,0,0,2,0,1,4,0,0,3,0,0,0,14
2001Q3,1062,10,0,2,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0,8
2001Q3,1063,10,1,7,2,0,4,0,0,11,9,2,5,0,0,9,0,11,0,61
2001Q3,1064,10,0,9,5,0,3,0,2,6,17,13,10,0,0,11,0,15,0,91
2001Q3,1065,10,0,2,1,2,0,0,0,4,0,0,0,0,0,1,0,2,0,12
2001Q3,1066,10,2,7,2,0,0,0,0,2,2,2,3,0,1,1,0,5,0,27
2001Q3,1067,10,0,0,1,0,0,0,0,5,7,3,4,1,0,2,0,10,0,33
2001Q3,1068,10,0,3,1,2,0,0,0,7,3,2,1,0,0,5,0,13,0,37
2001Q3,1069,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2001Q3,1071,10,0,5,0,0,1,1,0,3,3,0,2,0,0,3,0,1,0,19
2001Q3,1072,10,0,0,0,0,1,0,0,2,3,2,0,0,0,1,0,1,0,10
2001Q3,1073,10,2,6,0,0,1,0,1,2,6,3,4,0,0,6,0,5,0,36
2001Q3,1075,10,5,5,0,3,4,0,1,9,6,5,8,0,0,13,0,12,0,71
2001Q3,1076,10,0,3,0,6,3,0,0,9,21,5,10,0,0,6,0,34,1,98
2001Q3,1077,10,2,4,3,0,0,0,0,1,19,10,6,0,0,9,0,7,0,61
2001Q3,1078,10,5,2,0,1,2,0,0,1,2,1,7,0,0,11,0,1,0,33
2001Q3,1079,10,1,7,0,0,1,0,0,2,3,1,5,0,0,8,0,4,0,32
2001Q3,1081,10,0,6,1,0,1,0,0,7,5,7,2,0,0,3,0,6,0,38
2001Q3,1082,10,0,6,1,1,1,0,0,4,3,1,5,0,0,1,0,2,0,25
2001Q3,1083,10,5,2,1,0,3,0,0,10,14,5,6,0,0,9,0,15,0,70
2001Q3,1084,10,5,1,0,1,2,0,2,4,3,5,4,0,0,6,0,3,0,36
2001Q3,1085,10,18,1,0,3,5,0,0,21,8,4,4,0,1,27,0,8,0,100
2001Q3,1086,10,4,1,2,0,0,0,0,3,2,4,2,0,0,8,0,7,0,33
2001Q3,1087,10,4,1,2,2,1,0,0,1,2,1,2,0,0,0,0,2,0,18
2001Q3,1088,10,12,2,2,0,0,0,0,0,3,2,4,0,0,2,0,2,0,29
2001Q3,1089,10,4,0,0,0,0,0,0,1,6,1,4,0,0,0,0,2,0,18
2001Q3,1092,10,0,3,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,8
2001Q3,1094,10,0,5,0,0,0,0,0,0,1,2,2,0,0,0,0,1,0,11
2001Q3,1095,10,0,1,0,0,1,0,0,0,0,2,2,0,0,2,0,0,0,8
2001Q3,1096,10,0,3,0,0,1,0,0,2,2,3,1,0,0,3,0,1,0,16
2001Q3,1097,10,0,11,0,0,0,0,0,3,4,4,7,0,0,4,0,1,0,34
2001Q3,1099,10,0,5,3,0,0,0,0,0,1,0,1,0,0,1,0,2,0,13
2001Q3,1100,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2001Q3,1101,11,0,0,0,1,0,0,0,3,30,2,4,0,0,5,0,9,0,54
2001Q3,1102,11,1,5,0,0,1,5,0,18,5,2,4,1,0,17,0,10,1,70
2001Q3,1105,11,1,3,0,1,0,0,0,1,0,1,2,0,0,3,0,3,0,15
2001Q3,1109,11,3,4,1,0,0,0,1,5,4,2,1,0,0,2,0,10,0,33
2001Q3,1112,11,0,3,0,0,0,0,0,3,1,3,1,0,0,3,0,9,0,23
2001Q3,1113,11,3,8,2,0,1,0,0,3,3,4,1,0,0,13,0,16,0,54
2001Q3,1115,11,0,2,1,2,3,1,0,12,3,6,3,0,0,13,0,16,0,62
2001Q3,1117,11,2,3,5,4,1,0,0,9,3,3,4,0,0,5,0,12,0,51
2001Q3,1119,11,0,2,1,0,4,0,0,4,1,4,2,0,0,2,0,6,0,26
2001Q3,1122,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2001Q3,1123,11,2,2,2,4,1,1,1,5,2,1,1,0,0,4,0,6,0,32
2001Q3,1124,11,1,3,3,2,4,0,1,17,17,9,3,0,1,32,0,9,0,102
2001Q3,1125,11,1,4,1,1,3,0,0,4,3,4,3,0,0,2,0,15,0,41
2001Q3,1126,11,2,0,0,2,1,0,0,9,3,3,1,0,0,5,0,4,0,30
2001Q3,1127,11,1,7,1,4,0,0,0,27,6,8,3,0,0,1,0,10,0,68
2001Q3,1128,11,0,5,1,2,0,0,0,9,1,8,4,0,0,11,0,6,0,47
2001Q3,1129,11,0,2,1,1,0,2,0,9,4,3,1,0,0,8,0,15,0,46
2001Q3,1132,11,0,14,1,1,1,0,2,2,6,7,2,0,0,2,0,14,0,52
2001Q3,1133,11,0,3,0,6,1,1,1,9,3,5,3,0,0,6,0,7,0,45
2001Q3,1134,11,0,3,2,1,4,0,0,18,8,2,5,0,0,4,0,13,0,60
2001Q3,1135,11,0,5,1,4,0,1,0,17,4,5,2,0,0,8,0,10,0,57
2001Q3,1136,11,0,7,1,6,4,0,0,9,9,4,2,0,1,9,0,9,0,61
2001Q3,1137,11,0,2,3,4,2,0,0,17,3,3,1,0,0,5,0,7,0,47
2001Q3,1138,11,1,5,1,3,2,0,0,21,3,5,2,0,0,7,0,16,0,66
2001Q3,1139,11,1,5,0,2,1,0,0,8,5,4,0,1,0,1,0,4,0,32
2001Q3,1141,11,0,7,0,4,2,0,2,5,10,12,6,0,0,4,0,12,0,64
2001Q3,1142,11,2,4,0,3,2,0,0,4,6,4,1,1,0,4,0,26,0,57
2001Q3,1143,11,2,21,3,5,2,0,0,3,5,6,6,0,0,12,0,7,0,72
2001Q3,1144,11,0,2,0,2,0,0,0,1,11,4,6,0,0,3,0,12,0,41
2001Q3,1145,11,0,4,0,1,3,0,0,8,3,13,5,1,0,7,0,6,0,51
2001Q3,1146,11,1,1,0,2,0,0,0,3,3,3,0,0,0,1,0,6,0,20
2001Q3,1147,11,1,9,0,2,0,0,0,4,2,4,4,0,0,1,0,9,0,36
2001Q3,1148,11,0,10,12,1,0,0,1,12,19,9,4,0,0,5,0,10,0,83
2001Q3,1149,11,1,12,0,8,2,0,0,26,4,8,4,0,0,10,0,13,0,88
2001Q3,1151,11,5,3,1,5,4,0,0,24,3,5,4,1,1,22,0,14,0,92
2001Q3,1152,11,0,2,1,2,0,0,0,3,4,4,1,0,0,4,0,7,0,28
2001Q3,1153,11,0,2,0,1,1,0,0,0,2,1,0,0,0,1,0,3,0,11
2001Q3,1158,11,0,7,1,0,0,0,0,6,2,2,3,0,0,2,0,6,0,29
2001Q3,1159,11,0,0,0,2,1,0,0,2,0,1,0,0,0,1,0,2,0,9
2001Q3,1161,11,3,3,0,0,3,0,0,10,3,3,5,0,0,1,0,10,0,41
2001Q3,1162,11,6,1,0,8,6,0,0,15,10,5,14,0,0,27,0,23,0,115
2001Q3,1171,11,0,6,3,3,3,0,0,10,7,7,5,0,0,6,0,5,0,55
2001Q3,1172,11,1,1,1,1,4,0,0,12,14,6,3,0,0,4,0,10,0,57
2001Q3,1173,11,0,10,0,4,5,0,0,10,12,8,1,1,0,5,0,18,0,74
2001Q3,1174,11,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4
2001Q3,1175,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
2001Q3,1176,11,0,3,2,0,0,0,0,5,1,0,2,0,0,2,0,6,0,21
2001Q3,1177,11,1,2,3,12,9,1,1,23,9,5,1,0,0,4,0,18,1,90
2001Q3,1179,11,0,1,1,5,1,1,1,5,1,3,1,0,0,3,0,3,0,26
2001Q3,1181,11,0,4,0,6,3,0,1,10,9,5,2,0,0,4,0,10,0,54
2001Q3,1184,11,0,3,0,0,1,0,0,6,4,2,2,0,0,3,0,7,0,28
2001Q3,1185,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3
2001Q3,1186,11,0,0,1,1,0,0,1,0,0,1,3,0,0,1,0,0,0,8
2001Q3,1189,11,0,1,0,2,1,0,1,8,0,1,2,0,0,1,0,4,0,21
2001Q3,1195,11,0,0,1,0,1,0,0,1,6,4,1,0,0,2,0,5,0,21
2001Q3,1199,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3
2001Q3,1201,12,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2001Q3,1203,12,1,8,1,10,5,0,0,54,3,5,4,0,0,7,0,11,0,109
2001Q3,1204,12,1,2,2,5,2,1,0,14,6,3,3,0,0,1,0,9,0,49
2001Q3,1205,12,0,7,2,2,1,0,2,23,1,3,5,0,0,3,0,8,0,57
2001Q3,1208,12,2,10,1,7,9,0,2,37,6,5,10,0,1,5,0,15,0,110
2001Q3,1209,12,0,2,1,3,4,0,0,11,1,2,0,0,0,1,0,3,0,28
2001Q3,1211,12,2,11,0,7,1,2,2,49,5,2,1,0,0,10,0,9,0,101
2001Q3,1213,12,1,7,0,13,6,3,1,26,0,5,3,1,0,10,0,19,0,95
2001Q3,1215,12,1,4,1,8,3,0,0,43,5,5,5,0,0,7,0,13,0,95
2001Q3,1218,12,0,6,3,10,3,0,0,29,6,2,3,0,1,4,0,13,0,80
2001Q3,1219,12,0,1,0,3,2,0,1,4,1,0,2,0,0,0,0,3,0,17
2001Q3,1231,12,0,10,0,1,3,0,1,19,0,0,4,0,1,3,0,6,0,48
2001Q3,1232,12,1,5,2,8,8,1,0,14,4,6,4,0,0,5,0,14,0,72
2001Q3,1233,12,5,5,2,1,2,2,0,23,6,4,8,0,1,13,0,11,0,83
2001Q3,1235,12,0,7,0,2,2,0,0,14,2,1,1,0,0,2,0,4,0,35
2001Q3,1239,12,4,6,4,15,8,1,2,30,5,4,8,1,0,18,0,20,0,126
2001Q3,1241,12,1,11,1,9,2,3,2,62,5,4,7,0,0,6,0,16,0,129
2001Q3,1242,12,0,6,2,2,1,0,0,14,0,2,1,0,0,0,0,5,0,33
2001Q3,1243,12,4,10,3,10,4,1,1,28,11,8,5,1,0,8,0,10,0,104
2001Q3,1245,12,1,15,3,5,9,2,2,22,7,5,3,0,0,8,0,19,0,101
2001Q3,1248,12,0,3,1,17,3,0,1,30,10,3,4,0,0,8,0,11,0,91
2001Q3,1249,12,2,5,0,13,7,0,1,26,6,7,4,0,0,3,0,14,0,88
2001Q3,1251,12,0,5,3,4,6,0,2,34,9,4,2,0,0,9,0,12,0,90
2001Q3,1252,12,0,5,1,0,0,1,0,11,3,2,1,0,0,0,0,6,0,30
2001Q3,1253,12,1,2,1,10,3,0,1,23,7,2,2,0,0,5,0,6,0,63
2001Q3,1255,12,0,5,3,3,3,2,0,21,4,8,0,1,0,2,0,9,0,61
2001Q3,1256,12,4,9,10,16,9,0,1,44,10,10,4,0,0,14,0,16,0,147
2001Q3,1258,12,1,6,5,4,0,0,0,28,9,9,2,0,0,9,0,11,0,84
2001Q3,1259,12,2,6,3,10,4,2,0,20,11,8,4,0,0,11,0,18,1,100
2001Q3,1263,12,1,8,1,2,1,1,1,21,3,7,3,0,0,6,0,14,0,69
2001Q3,1265,12,2,11,1,7,0,0,2,21,2,6,2,2,0,2,0,12,0,70
2001Q3,1266,12,0,8,4,16,5,0,4,61,14,31,7,0,1,14,0,20,0,185
2001Q3,1268,12,1,5,1,17,6,1,3,37,4,20,4,0,1,9,0,14,0,123
2001Q3,1269,12,0,6,2,10,5,1,2,50,11,7,4,0,0,10,0,11,0,119
2001Q3,1273,12,5,7,11,3,11,4,1,21,5,7,4,0,0,15,0,13,0,107
2001Q3,1283,12,0,8,1,9,4,1,1,37,4,2,4,0,0,1,0,12,0,84
2001Q3,1293,12,0,0,1,3,1,0,0,3,1,1,0,0,0,1,0,0,0,11
2001Q3,1303,13,5,0,2,4,5,0,1,10,32,7,8,3,0,14,0,17,0,108
2001Q3,1307,13,5,0,2,5,3,0,1,15,5,6,4,2,0,10,0,9,0,67
2001Q3,1309,13,24,0,4,6,2,0,0,5,20,10,9,3,1,9,0,15,0,108
2001Q3,1311,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2001Q3,1313,13,17,1,7,5,3,0,0,6,35,10,10,1,0,6,0,13,0,114
2001Q3,1317,13,7,1,0,5,1,0,0,4,39,7,6,0,0,7,0,18,0,95
2001Q3,1321,13,9,0,3,4,4,0,2,3,17,6,4,1,0,3,0,18,0,74
2001Q3,1323,13,0,0,1,8,1,1,2,25,4,4,3,0,0,8,0,6,0,63
2001Q3,1325,13,0,3,2,6,3,2,0,26,3,2,0,0,0,5,0,5,0,57
2001Q3,1327,13,4,1,0,3,0,0,0,13,7,5,3,0,0,1,0,4,0,41
2001Q3,1331,13,6,1,0,5,1,0,0,12,12,4,4,0,0,9,0,12,0,66
2001Q3,1333,13,0,7,4,8,1,1,1,23,8,9,1,0,0,5,0,9,0,77
2001Q3,1341,13,3,1,0,2,1,0,0,7,13,4,3,2,0,3,0,7,1,47
2001Q3,1342,13,1,4,2,11,3,1,2,15,19,18,5,0,0,5,0,19,0,105
2001Q3,1343,13,3,9,2,12,8,1,2,30,8,12,1,3,0,9,0,11,0,111
2001Q3,1345,13,1,5,1,11,3,0,3,37,8,13,3,0,0,10,0,15,0,110
2001Q3,1347,13,0,4,1,4,3,2,0,14,3,3,2,0,0,7,0,8,0,51
2001Q3,1351,13,1,5,0,5,1,1,0,24,4,10,3,0,0,3,0,4,0,61
2001Q3,1352,13,2,6,1,11,3,0,0,28,3,12,2,0,0,10,0,7,0,85
2001Q3,1353,13,5,11,5,11,7,0,0,22,12,29,5,0,0,9,0,11,0,127
2001Q3,1361,13,4,3,1,9,4,1,1,20,5,7,4,0,0,5,0,7,0,71
2001Q3,1362,13,2,3,1,7,3,1,0,15,2,5,2,0,0,4,0,7,0,52
2001Q3,1363,13,0,4,3,8,3,0,1,14,1,6,3,0,0,7,0,4,0,54
2001Q3,1365,13,2,21,7,10,2,0,2,34,16,13,3,0,0,4,0,7,0,121
2001Q3,1367,13,0,11,1,12,1,2,1,23,19,12,5,0,0,7,0,37,0,131
2001Q3,1371,13,7,3,1,2,1,0,1,12,2,2,1,0,0,4,0,11,0,47
2001Q3,1373,13,4,8,3,9,3,1,0,27,9,14,6,0,0,10,0,13,0,107
2001Q3,1375,13,0,11,1,1,2,0,1,14,2,5,1,0,0,0,0,14,0,52
2001Q3,1377,13,1,11,0,14,2,1,0,18,1,2,2,0,0,4,0,17,0,73
2001Q3,1381,13,0,1,1,1,2,0,1,7,3,4,0,0,0,2,0,3,0,25
2001Q3,1383,13,4,8,2,6,2,0,0,28,11,4,4,1,0,2,0,10,0,82
2001Q3,1385,13,8,2,2,4,2,1,0,12,5,8,3,1,0,6,0,10,0,64
2001Q3,1391,13,0,0,1,6,1,0,0,5,0,0,0,0,1,3,0,6,0,23
2001Q3,1393,13,0,4,1,15,5,0,1,24,4,11,1,0,0,7,0,7,0,80
2001Q3,1395,13,2,2,3,4,3,0,0,20,3,4,2,2,1,2,0,11,0,59
2001Q3,1400,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2001Q3,1401,14,0,3,0,0,0,0,0,0,1,1,1,0,0,1,0,3,0,10
2001Q3,1402,14,0,2,2,0,0,0,1,2,4,0,0,0,0,2,0,1,0,14
2001Q3,1403,14,0,2,1,0,1,0,1,1,0,2,3,0,0,2,0,3,0,16
2001Q3,1405,14,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,6
2001Q3,1406,14,1,7,0,0,2,1,0,4,20,8,2,0,0,7,0,19,0,71
2001Q3,1407,14,6,12,0,2,1,0,0,12,26,3,5,1,0,5,0,17,0,90
2001Q3,1408,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
2001Q3,1409,14,5,4,1,3,3,0,0,14,18,3,8,0,0,15,0,18,0,92
2001Q3,1411,14,3,0,0,1,0,0,0,3,1,0,3,0,0,11,0,1,0,23
2001Q3,1412,14,2,0,0,2,0,1,2,0,7,6,11,1,0,15,0,4,0,51
2001Q3,1413,14,0,4,0,3,1,1,0,9,25,5,5,0,0,9,0,8,0,70
2001Q3,1414,14,0,3,2,2,3,2,0,10,5,1,1,0,0,4,0,9,0,42
2001Q3,1415,14,2,1,1,0,3,0,0,6,5,1,2,0,0,3,0,3,0,27
2001Q3,1416,14,0,2,0,1,0,0,0,0,5,3,1,0,0,1,0,2,0,15
2001Q3,1424,14,0,4,0,0,0,0,0,1,3,7,0,0,0,3,0,2,1,21
2001Q3,1425,14,0,3,3,1,1,0,0,0,2,1,1,0,0,2,0,3,0,17
2001Q3,1426,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2001Q3,1427,14,0,2,0,2,1,0,0,7,3,3,1,0,0,14,0,5,0,38
2001Q3,1428,14,1,6,2,2,1,0,0,5,10,4,5,0,0,4,0,15,0,55
2001Q3,1431,14,1,4,1,4,0,0,1,7,19,8,17,1,0,23,0,12,0,98
2001Q3,1432,14,0,1,2,1,0,0,0,5,1,2,3,0,0,1,0,4,0,20
2001Q3,1433,14,0,6,1,1,0,0,1,7,0,1,3,0,0,2,0,7,0,29
2001Q3,1434,14,1,5,0,3,0,0,1,3,2,4,0,0,0,5,0,8,0,32
